addrcode,subdistrict_th,subdistrict_en,district_code,district_th,district_en,province_code,province_th,province_en,LAT,LONG,Population
230401,บ่อพลอย,Bo Phloi,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.604,102.559,0
230402,ช้างทูน,Chang Thun,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.585,102.469,0
230403,ด่านชุมพล,Dan Chumphon,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.461,102.664,0
230404,หนองบอน,Nong Bon,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.683,102.447,0
230405,นนทรีย์,Nonsi,2304,บ่อไร่,Bo Rai,23,ตราด,Trat,12.544,102.6,0
230501,แหลมงอบ,Laem Ngop,2305,แหลมงอบ,Laem Ngop,23,ตราด,Trat,12.186,102.419,0
230502,น้ำเชี่ยว,Nam Chiao,2305,แหลมงอบ,Laem Ngop,23,ตราด,Trat,12.209,102.436,0
230503,บางปิด,Bang Pit,2305,แหลมงอบ,Laem Ngop,23,ตราด,Trat,12.241,102.301,0
230507,คลองใหญ่,Khlong Yai,2305,แหลมงอบ,Laem Ngop,23,ตราด,Trat,12.226,102.362,0
230601,เกาะหมาก,Ko Mak,2306,เกาะกูด,Ko Kut,23,ตราด,Trat,11.817,102.397,0
230602,เกาะกูด,Ko Kut,2306,เกาะกูด,Ko Kut,23,ตราด,Trat,11.719,102.519,0
230701,เกาะช้าง,Ko Chang,2307,เกาะช้าง,Ko Chang,23,ตราด,Trat,12.161,102.247,0
230702,เกาะช้างใต้,Ko Chang Tai,2307,เกาะช้าง,Ko Chang,23,ตราด,Trat,11.996,102.331,0
240101,หน้าเมือง,Na Mueang,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.686,101.066,0
240102,ท่าไข่,Tha Khai,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.736,101.06,0
240103,บ้านใหม่,Ban Mai,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.707,101.1,0
240104,คลองนา,Khlong Na,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.648,101.102,0
240105,บางตีนเป็ด,Bang Tin Pet,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.661,101.075,0
240106,บางไผ่,Bang Phai,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.692,101.102,0
240107,คลองจุกกระเฌอ,Khlong Chuk Khachoe,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.686,101.125,0
240108,บางแก้ว,Bang Kaeo,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.765,101.094,0
240109,บางขวัญ,Bang Khwan,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.78,101.054,0
240110,คลองนครเนื่องเขต,Khlong Nakhon Nueang Khet,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.766,101.008,0
240111,วังตะเคียน,Wang Takhian,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.719,101.034,0
240112,โสธร,Sothon,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.68,101.053,0
240113,บางพระ,Bang Phra,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.653,101.02,0
240114,บางกระไห,Bang Kahai,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.67,101.002,0
240115,หนามแดง,Nam Daeng,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.736,100.989,0
240116,คลองเปรง,Khlong Preng,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.707,100.933,0
240117,คลองอุดมชลจร,Khlong Udom Chonlachon,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.736,100.92,0
240118,คลองหลวงแพ่ง,Khlong Luang Phaeng,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.78,100.927,0
240119,บางเตย,Bang Toei,2401,เมืองฉะเชิงเทรา,Mueang Chachoengsao,24,ฉะเชิงเทรา,Chachoengsao,13.706,100.993,0
240201,บางคล้า,Bang Khla,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.722,101.21,0
240204,บางสวน,Bang Suan,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.696,101.177,0
240208,บางกระเจ็ด,Bang Krachet,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.852,101.208,0
240209,ปากน้ำ,Pak Nam,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.753,101.212,0
240210,ท่าทองหลาง,Tha Thong Lang,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.694,101.229,0
240211,สาวชะโงก,Sao Cha-Ngo,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.683,101.152,0
240212,เสม็ดเหนือ,Samet Nuea,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.673,101.201,0
240213,เสม็ดใต้,Samet Tai,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.653,101.162,0
240214,หัวไทร,Hua Sai,2402,บางคล้า,Bang Khla,24,ฉะเชิงเทรา,Chachoengsao,13.799,101.221,0
240301,บางน้ำเปรี้ยว,Bang Nam Priao,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.829,101.002,0
240302,บางขนาก,Bang Khanak,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.858,101.115,0
240303,สิงโตทอง,Singto Thong,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.911,101.073,0
240304,หมอนทอง,Mon Thong,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.874,101.043,0
240305,บึงน้ำรักษ์,Bueng Nam Rak,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.908,100.926,0
240306,ดอนเกาะกา,Don Ko Ka,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.944,101.016,0
240307,โยธะกา,Yothaka,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.925,101.128,0
240308,ดอนฉิมพลี,Don Chimphli,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.908,100.964,0
240309,ศาลาแดง,Sala Daeng,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.838,100.928,0
240310,โพรงอากาศ,Phrong Akat,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.827,101.062,0
240401,บางปะกง,Bang Pakong,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.496,100.966,0
240402,ท่าสะอ้าน,Tha Sa-An,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.553,100.995,0
240403,บางวัว,Bang Wua,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.569,100.964,0
240404,บางสมัคร,Bang Samak,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.575,100.936,0
240405,บางผึ้ง,Bang Phueng,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.527,101.054,0
240406,บางเกลือ,Bang Kluea,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.526,100.919,0
240407,สองคลอง,Song Khlong,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.484,100.91,0
240408,หนองจอก,Nong Chok,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.603,100.989,0
240409,พิมพา,Phimpha,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.599,100.937,0
240410,ท่าข้าม,Tha Kham,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.479,100.994,0
240411,หอมศีล,Hom Sin,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.543,100.892,0
240412,เขาดิน,Khao Din,2404,บางปะกง,Bang Pakong,24,ฉะเชิงเทรา,Chachoengsao,13.528,101.026,0
240501,บ้านโพธิ์,Ban Pho,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.588,101.086,0
240502,เกาะไร่,Ko Rai,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.678,100.958,0
240503,คลองขุด,Khlong Khut,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.611,101.194,0
240504,คลองบ้านโพธิ์,Khlong Ban Pho,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.572,101.057,0
240505,คลองประเวศ,Khlong Prawet,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.63,101.024,0
240506,ดอนทราย,Don Sai,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.631,101.125,0
240507,เทพราช,Theppharat,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.641,100.982,0
240508,ท่าพลับ,Tha Phlap,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.616,101.075,0
240509,หนองตีนนก,Nong Tin Nok,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.585,101.107,0
240510,หนองบัว,Nong Bua,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.617,101.101,0
240511,บางซ่อน,Bang Son,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.558,101.058,0
240512,บางกรูด,Bang Krut,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.633,101.078,0
240513,แหลมประดู่,Laem Pradu,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.597,101.209,0
240514,ลาดขวาง,Lat Khwang,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.605,101.023,0
240515,สนามจันทร์,Sanam Chan,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.594,101.066,0
240516,แสนภูดาษ,Saen Phu Dat,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.582,101.015,0
240517,สิบเอ็ดศอก,Sip Et Sok,2405,บ้านโพธิ์,Ban Pho,24,ฉะเชิงเทรา,Chachoengsao,13.605,101.148,0
240601,เกาะขนุน,Ko Khanun,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.695,101.399,0
240602,บ้านซ่อง,Ban Song,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.803,101.403,0
240603,พนมสารคาม,Phanom Sarakham,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.771,101.324,0
240604,เมืองเก่า,Mueang Kao,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.728,101.319,0
240605,หนองยาว,Nong Yao,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.816,101.351,0
240606,ท่าถ่าน,Tha Than,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.76,101.383,0
240607,หนองแหน,Nong Nae,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.661,101.335,0
240608,เขาหินซ้อน,Khao Hin Son,2406,พนมสารคาม,Phanom Sarakham,24,ฉะเชิงเทรา,Chachoengsao,13.75,101.494,0
240701,บางคา,Bang Kha,2407,ราชสาส์น,Ratchasan,24,ฉะเชิงเทรา,Chachoengsao,13.788,101.278,0
240702,เมืองใหม่,Mueang Mai,2407,ราชสาส์น,Ratchasan,24,ฉะเชิงเทรา,Chachoengsao,13.715,101.278,0
240703,ดงน้อย,Dong Noi,2407,ราชสาส์น,Ratchasan,24,ฉะเชิงเทรา,Chachoengsao,13.836,101.291,0
240801,คู้ยายหมี,Khu Yai Mi,2408,สนามชัยเขต,Sanam Chai Khet,24,ฉะเชิงเทรา,Chachoengsao,13.644,101.461,0
240802,ท่ากระดาน,Tha Kradan,2408,สนามชัยเขต,Sanam Chai Khet,24,ฉะเชิงเทรา,Chachoengsao,13.606,101.71,0
240803,ทุ่งพระยา,Thung Phraya,2408,สนามชัยเขต,Sanam Chai Khet,24,ฉะเชิงเทรา,Chachoengsao,13.687,101.745,0
240805,ลาดกระทิง,Lat Krathing,2408,สนามชัยเขต,Sanam Chai Khet,24,ฉะเชิงเทรา,Chachoengsao,13.548,101.475,0
240901,แปลงยาว,Plaeng Yao,2409,แปลงยาว,Pleang Yao,24,ฉะเชิงเทรา,Chachoengsao,13.599,101.293,0
240902,วังเย็น,Wang Yen,2409,แปลงยาว,Pleang Yao,24,ฉะเชิงเทรา,Chachoengsao,13.536,101.334,0
240903,หัวสำโรง,Hua Samrong,2409,แปลงยาว,Pleang Yao,24,ฉะเชิงเทรา,Chachoengsao,13.624,101.315,0
240904,หนองไม้แก่น,Nong Mai Kaen,2409,แปลงยาว,Pleang Yao,24,ฉะเชิงเทรา,Chachoengsao,13.504,101.404,0
241001,ท่าตะเกียบ,Tha Takiap,2410,ท่าตะเกียบ,Tha Takiap,24,ฉะเชิงเทรา,Chachoengsao,13.508,101.639,0
241002,คลองตะเกรา,Khlong Takrao,2410,ท่าตะเกียบ,Tha Takiap,24,ฉะเชิงเทรา,Chachoengsao,13.299,101.739,0
241101,ก้อนแก้ว,Kon Kaeo,2411,คลองเขื่อน,Khlong Khuean,24,ฉะเชิงเทรา,Chachoengsao,13.765,101.136,0
241102,คลองเขื่อน,Khlong Khuean,2411,คลองเขื่อน,Khlong Khuean,24,ฉะเชิงเทรา,Chachoengsao,13.772,101.185,0
241103,บางเล่า,Bang Lao,2411,คลองเขื่อน,Khlong Khuean,24,ฉะเชิงเทรา,Chachoengsao,13.721,101.15,0
241104,บางโรง,Bang Rong,2411,คลองเขื่อน,Khlong Khuean,24,ฉะเชิงเทรา,Chachoengsao,13.824,101.137,0
241105,บางตลาด,Bang Talat,2411,คลองเขื่อน,Khlong Khuean,24,ฉะเชิงเทรา,Chachoengsao,13.736,101.165,0
250101,หน้าเมือง,Na Mueang,2501,เมืองปราจีนบุรี,Mueang Prachin Buri,25,ปราจีนบุรี,Prachin Buri,14.057,101.374,0
250102,รอบเมือง,Rop Mueang,2501,เมืองปราจีนบุรี,Mueang Prachin Buri,25,ปราจีนบุรี,Prachin Buri,14.066,101.327,0
250103,วัดโบสถ์,Wat Bot,2501,เมืองปราจีนบุรี,Mueang Prachin Buri,25,ปราจีนบุรี,Prachin Buri,14.034,101.31,0
250104,บางเดชะ,Bang Decha,2501,เมืองปราจีนบุรี,Mueang Prachin Buri,25,ปราจีนบุรี,Prachin Buri,13.991,101.33,0
