date,addrcode,province,district,subdist,village,hi,ci,bi,province_EN,district_EN,subdist_EN
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,บ่อปลา,16.13,2.65,16.13,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,บ่อปลา,12.5,2.07,12.5,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,กรุงหยัน,17.5,2.75,17.5,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,กรุงหยันใต้,10,1.49,10,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,ป่าไม้,20,2.71,20,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801107,นครศรีธรรมราช,ทุ่งใหญ่,กรุงหยัน,ทะเลสองห้อง,12.5,1.83,12.5,Nakhon Si Thammarat,Thung Yai,Krung Yan
2015-03-01,801104,นครศรีธรรมราช,ทุ่งใหญ่,กุแหระ,ควนประชาสรรค์,22.5,3.59,22.5,Nakhon Si Thammarat,Thung Yai,Kurae
2015-03-01,801104,นครศรีธรรมราช,ทุ่งใหญ่,กุแหระ,จุฬาภรณ์พัฒนา 4,20,3.9,20,Nakhon Si Thammarat,Thung Yai,Kurae
2015-03-01,801104,นครศรีธรรมราช,ทุ่งใหญ่,กุแหระ,ควนแดง,12.5,2.67,12.5,Nakhon Si Thammarat,Thung Yai,Kurae
2015-03-01,801701,นครศรีธรรมราช,บางขัน,บางขัน,คอกช้าง,7.5,1.24,7.5,Nakhon Si Thammarat,Bang Khan,Bang Khan
2015-03-01,801701,นครศรีธรรมราช,บางขัน,บางขัน,อ่าวมิน,5,0.56,5,Nakhon Si Thammarat,Bang Khan,Bang Khan
2015-03-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนาตำเสา,5,0.5,5,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2015-03-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,บางขัน,2.5,0.26,2.5,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2015-03-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,ควนชก,2.5,0.25,2.5,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2015-03-01,720401,สุพรรณบุรี,บางปลาม้า,โคกคราม,โคกคราม,5.26,3.57,5.26,Suphan Buri,Bang Pla Ma,Khok Khram
2015-02-01,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,นา,18,3.68,24,Krabi,Khlong Thom,Huai Nam Khao
2015-02-01,810501,กระบี่,อ่าวลึก,อ่าวลึกใต้,ห้วยปริศนา,23,1.46,37,Krabi,Ao Luek,Ao Luek Tai
2015-02-01,500403,เชียงใหม่,เชียงดาว,เมืองงาย,ใหม่,10,2.3,12,Chiang Mai,Chiang Dao,Mueang Ngai
2015-02-01,500403,เชียงใหม่,เชียงดาว,เมืองงาย,สบงาย,9,1.86,10,Chiang Mai,Chiang Dao,Mueang Ngai
2015-02-01,801501,นครศรีธรรมราช,ขนอม,ขนอม,บางโหนด,16,2.44,15,Nakhon Si Thammarat,Khanom,Khanom
2015-02-01,800404,นครศรีธรรมราช,ฉวาง,นาแว,ห้วยทรายขาว,15,1.87,18,Nakhon Si Thammarat,Chawang,Na Wae
2015-02-01,802304,นครศรีธรรมราช,เฉลิมพระเกียรติ,ทางพูน,สะเพรง,10,2.35,10,Nakhon Si Thammarat,Chaloem Phra Kiet,Thang Phun
2015-02-01,800706,นครศรีธรรมราช,ชะอวด,บ้านตูล,กุมแป,19,3.42,31,Nakhon Si Thammarat,Cha-uat,Ban Tun
2015-02-01,802201,นครศรีธรรมราช,ช้างกลาง,ช้างกลาง,หน้าเหมน,16,2.06,20,Nakhon Si Thammarat,Chang Klang,Chang Klang
2015-02-01,801801,นครศรีธรรมราช,ถ้ำพรรณรา,ถ้ำพรรณรา,ทุ่งคางิ้ว,20,3.01,27,Nakhon Si Thammarat,Tham Phannara,Tham Phannara
2015-02-01,800806,นครศรีธรรมราช,ท่าศาลา,สระแก้ว,ชุมโลง,21,3.95,21,Nakhon Si Thammarat,Tha Sala,Sa Kaeo
2015-02-01,800913,นครศรีธรรมราช,ทุ่งสง,เขาขาว,อ่าวมิน,29,7.81,41,Nakhon Si Thammarat,Thung Song,Khao Khao
2015-02-01,802101,นครศรีธรรมราช,นบพิตำ,นบพิตำ,โรงเหล็ก,9,4.4,27,Nakhon Si Thammarat,Nopphitam,Nopphitam
2015-02-01,800204,นครศรีธรรมราช,พรหมคีรี,ทอนหงส์,ในเขียว 1,13,6.36,35,Nakhon Si Thammarat,Phrom Khiri,Thon Hong
2015-02-01,802001,นครศรีธรรมราช,พระพรหม,นาพรุ,นาพรุ,13,3.76,13,Nakhon Si Thammarat,Phra Phrom,Na Phru
2015-02-01,800503,นครศรีธรรมราช,พิปูน,เขาพระ,ห้วยตรีต,12,2.21,23,Nakhon Si Thammarat,Phipun,Khao Phra
2015-02-01,800115,นครศรีธรรมราช,เมืองนครศรีธรรมราช,นาเคียน,ห้วยทะเล,16,6.84,42,Nakhon Si Thammarat,Mueang Nakhon Si Thammarat,Na Khian
2015-02-01,801302,นครศรีธรรมราช,ร่อนพิบูลย์,หินตก,ขุนพัง,24,6.32,62,Nakhon Si Thammarat,Ron Phibun,Hin Tok
2015-02-01,800304,นครศรีธรรมราช,ลานสกา,กำโลน,บ้านวังโหล,8,5.92,33,Nakhon Si Thammarat,Lan Saka,Kamlon
2015-02-01,801402,นครศรีธรรมราช,สิชล,ทุ่งปรัง,ทุ่งปรัง,26,4.41,26,Nakhon Si Thammarat,Sichon,Thung Prang
2015-02-01,801602,นครศรีธรรมราช,หัวไทร,หน้าสตน,หน้าศาล,34,9.91,136,Nakhon Si Thammarat,Hua Sai,Na Saton
2015-02-01,760801,เพชรบุรี,แก่งกระจาน,แก่งกระจาน,ท่าเรือ,0,0,0,Phetchaburi,Kaeng Krachan,Kaeng Krachan
2015-02-01,510702,ลำพูน,บ้านธิ,ห้วยยาบ,ห้วยยาบ,3.57,1.29,4.76,Lamphun,Ban Thi,Huai Yap
2015-02-01,510702,ลำพูน,บ้านธิ,ห้วยยาบ,ห้วยไซ,13,3.09,13,Lamphun,Ban Thi,Huai Yap
2015-01-01,810305,กระบี่,เกาะลันตา,ศาลาด่าน,ศาลาด่าน,13,5.39,22,Krabi,Ko Lanta,Sala Dan
2015-01-01,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,นา,18,3.68,24,Krabi,Khlong Thom,Huai Nam Khao
2015-01-01,810405,กระบี่,คลองท่อม,ห้วยน้ำขาว,ทุ่งควนหิน,20,6.07,30,Krabi,Khlong Thom,Huai Nam Khao
2014-11-01,800703,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ท่าประจะ,7.5,1.4,15,Nakhon Si Thammarat,Cha-uat,Tha Pracha
2014-11-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,วังอ่าง,5,0.95,10,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-11-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองนนทรีย์,12.5,3.95,45,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-11-01,800913,นครศรีธรรมราช,ทุ่งสง,เขาขาว,สหกรณ์,7.5,5.88,45,Nakhon Si Thammarat,Thung Song,Khao Khao
2014-11-01,800909,นครศรีธรรมราช,ทุ่งสง,ที่วัง,ทุ่งอินทนิล,25,12.44,120,Nakhon Si Thammarat,Thung Song,Thi Wang
2014-11-01,800910,นครศรีธรรมราช,ทุ่งสง,น้ำตก,ถ้ำตลอด,20,12.47,117.5,Nakhon Si Thammarat,Thung Song,Namtok
2014-10-01,800708,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ไม้เสียบ,12.5,3.39,35,Nakhon Si Thammarat,Cha-uat,Ko Khan
2014-10-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,วังอ่าง,5,1.04,10,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-10-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,ท่าไทร,7.5,1.77,17.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-10-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,วังหอน,10,2.62,27.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-10-01,800705,นครศรีธรรมราช,ชะอวด,วังอ่าง,ควนมิตร,7.5,1.63,17.5,Nakhon Si Thammarat,Cha-uat,Wang Ang
2014-07-01,810105,กระบี่,เมืองกระบี่,เขาคราม,ทุ่ง,12.5,4.56,27.5,Krabi,Mueang Krabi,Khao Khram
2014-07-01,810502,กระบี่,อ่าวลึก,แหลมสัก,แหลมสัก,10,5.37,40,Krabi,Ao Luek,Laem Sak
2014-07-01,802201,นครศรีธรรมราช,ช้างกลาง,ช้างกลาง,คลองงา,50,9.68,60,Nakhon Si Thammarat,Chang Klang,Chang Klang
2014-07-01,802201,นครศรีธรรมราช,ช้างกลาง,ช้างกลาง,มะนาวหวาน,17.5,3.49,22.5,Nakhon Si Thammarat,Chang Klang,Chang Klang
2014-07-01,800803,นครศรีธรรมราช,ท่าศาลา,ท่าขึ้น,ตะเคียนดำ,30,3.28,20,Nakhon Si Thammarat,Tha Sala,Tha Khuen
2014-07-01,802101,นครศรีธรรมราช,นบพิตำ,นบพิตำ,โรงเหล็ก,30,8,40,Nakhon Si Thammarat,Nopphitam,Nopphitam
2014-07-01,800204,นครศรีธรรมราช,พรหมคีรี,ทอนหงส์,วังลุง,30,7.46,50,Nakhon Si Thammarat,Phrom Khiri,Thon Hong
2014-07-01,800503,นครศรีธรรมราช,พิปูน,เขาพระ,ห้วยตรีต,7.5,2.24,17.5,Nakhon Si Thammarat,Phipun,Khao Phra
2014-06-01,801701,นครศรีธรรมราช,บางขัน,บางขัน,ไร่ยาว,7.5,3.91,17.5,Nakhon Si Thammarat,Bang Khan,Bang Khan
2014-06-01,801701,นครศรีธรรมราช,บางขัน,บางขัน,อ่าวมิน,7.5,1.71,7.5,Nakhon Si Thammarat,Bang Khan,Bang Khan
2014-06-01,801704,นครศรีธรรมราช,บางขัน,บ้านนิคม,บ้านนิคม,7.5,2.76,12.5,Nakhon Si Thammarat,Bang Khan,Ban Nikhom
2014-06-01,801702,นครศรีธรรมราช,บางขัน,บ้านลำนาว,เหนือโตน,10,2.84,15,Nakhon Si Thammarat,Bang Khan,Ban Lamnao
2014-06-01,801703,นครศรีธรรมราช,บางขัน,วังหิน,น้ำหัก,10,3.09,12.5,Nakhon Si Thammarat,Bang Khan,Wang Hin
2014-06-01,580106,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,แม่สุยะ,0,0,0,Mae Hong Son,Mueang Mae Hong Son,Huai Pha
2014-06-01,490512,มุกดาหาร,คำชะอี,คำบก,ห้วยลำโมง,0,0,0,Mukdahan,Khamcha-i,Kham Bok
2014-05-01,220606,จันทบุรี,แหลมสิงห์,บางสระเก้า,กลาง,0,0,0,Chanthaburi,Laem Sing,Bang Sa Kao
2014-05-01,240214,ฉะเชิงเทรา,บางคล้า,หัวไทร,หัวไทร,42.55,18.03,70.21,Chachoengsao,Bang Khla,Hua Sai
2014-05-01,240406,ฉะเชิงเทรา,บางปะกง,บางเกลือ,คลองใหม่,0,0,0,Chachoengsao,Bang Pakong,Bang Kluea
2014-05-01,240903,ฉะเชิงเทรา,แปลงยาว,หัวสำโรง,หัวสำโรง,32.5,10.07,35,Chachoengsao,Pleang Yao,Hua Samrong
2014-05-01,240105,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางตีนเป็ด,บางตีนเป็ด,25,4.44,27.5,Chachoengsao,Mueang Chachoengsao,Bang Tin Pet
2014-05-01,200501,ชลบุรี,พานทอง,พานทอง,พานทอง,21.95,5,34.15,Chon Buri,Phan Thong,Phan Thong
2014-05-01,200707,ชลบุรี,ศรีราชา,บางพระ,บางพระ,7.5,2.4,7.5,Chon Buri,Si Racha,Bang Phra
2014-05-01,860113,ชุมพร,เมืองชุมพร,ขุนกระทิง,ขุนกระทิง,0,0,0,Chumphon,Mueang Chumphon,Khun Krathing
2014-05-01,860108,ชุมพร,เมืองชุมพร,บางลึก,บางลึก,0,0,0,Chumphon,Mueang Chumphon,Bang Luek
2014-05-01,860102,ชุมพร,เมืองชุมพร,ปากน้ำ,ปากน้ำ,0,0,0,Chumphon,Mueang Chumphon,Pak Nam
2014-05-01,860110,ชุมพร,เมืองชุมพร,วังไผ่,วังไผ่,0,0,0,Chumphon,Mueang Chumphon,Wang Phai
2014-05-01,501704,เชียงใหม่,ดอยเต่า,บ้านแอ่น,วังหม้อ,30,7.3,47,Chiang Mai,Doi Tao,Ban Aen
2014-05-01,501704,เชียงใหม่,ดอยเต่า,บ้านแอ่น,แอ่นสรรจัด,49,14.29,74,Chiang Mai,Doi Tao,Ban Aen
2014-05-01,501005,เชียงใหม่,แม่อาย,ท่าตอน,ท่าตอน,17,3.55,24,Chiang Mai,Mae Ai,Tha Ton
2014-05-01,501005,เชียงใหม่,แม่อาย,ท่าตอน,ห้วยปู,6,0.85,6,Chiang Mai,Mae Ai,Tha Ton
2014-05-01,730702,นครปฐม,พุทธมณฑล,คลองโยง,คลองโยง,10,1.78,15,Nakhon Pathom,Phutthamonthon,Khlong Yong
2014-05-01,801802,นครศรีธรรมราช,ถ้ำพรรณรา,คลองเส,แพรกกลาง,0,0,0,Nakhon Si Thammarat,Tham Phannara,Khlong Se
2014-05-01,801803,นครศรีธรรมราช,ถ้ำพรรณรา,ดุสิต,แหลมดิน,0,0,0,Nakhon Si Thammarat,Tham Phannara,Dusit
2014-05-01,801801,นครศรีธรรมราช,ถ้ำพรรณรา,ถ้ำพรรณรา,ทรายเพชร,0,0,0,Nakhon Si Thammarat,Tham Phannara,Tham Phannara
2014-05-01,800810,นครศรีธรรมราช,ท่าศาลา,ดอนตะโก,ดอนตะโก,2,1.07,4,Nakhon Si Thammarat,Tha Sala,Don Tako
2014-05-01,800801,นครศรีธรรมราช,ท่าศาลา,ท่าศาลา,ในถุ้ง,8,2.64,20,Nakhon Si Thammarat,Tha Sala,Tha Sala
2014-05-01,800809,นครศรีธรรมราช,ท่าศาลา,ไทยบุรี,ประตูช้าง,8,2,14,Nakhon Si Thammarat,Tha Sala,Thai Buri
2014-05-01,800806,นครศรีธรรมราช,ท่าศาลา,สระแก้ว,สระแก้ว,9,3.89,29,Nakhon Si Thammarat,Tha Sala,Sa Kaeo
2014-05-01,800910,นครศรีธรรมราช,ทุ่งสง,น้ำตก,ถ้ำตลอด,14,3.02,13,Nakhon Si Thammarat,Thung Song,Namtok
2014-05-01,802102,นครศรีธรรมราช,นบพิตำ,กรุงชิง,กรุงชิง,0,0,0,Nakhon Si Thammarat,Nopphitam,Krung Ching
2014-05-01,802102,นครศรีธรรมราช,นบพิตำ,กรุงชิง,กรุงชิง,0,0,0,Nakhon Si Thammarat,Nopphitam,Krung Ching
2014-05-01,802102,นครศรีธรรมราช,นบพิตำ,กรุงชิง,เปียน,0,0,0,Nakhon Si Thammarat,Nopphitam,Krung Ching
2014-05-01,800106,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ท่าไร่,บางหลวง,3,0.71,6,Nakhon Si Thammarat,Mueang Nakhon Si Thammarat,Tha Rai
