"","Subdistrict_Code","Year","Week","NumberCases"
"22164","101103",2017,29,1
"22165","101104",2017,26,1
"22166","101104",2017,46,1
"22167","101106",2017,14,1
"22168","101301",2017,34,2
"22169","101301",2017,37,1
"22170","101302",2017,1,1
"22171","101303",2017,43,1
"22172","101501",2017,34,1
"22173","101503",2017,26,1
"22174","101503",2017,18,1
"22175","101503",2017,27,1
"22176","101503",2017,36,1
"22177","101504",2017,13,1
"22178","101505",2017,4,1
"22179","101601",2017,37,4
"22180","101601",2017,44,1
"22181","101601",2017,43,1
"22182","101602",2017,7,2
"22183","101602",2017,44,1
"22184","101602",2017,50,1
"22185","101602",2017,47,1
"22186","101602",2017,49,2
"22187","101701",2017,49,1
"22188","101701",2017,44,2
"22189","101702",2017,37,1
"22190","101702",2017,46,1
"22191","101704",2017,26,1
"22192","101801",2017,1,1
"22193","101801",2017,30,1
"22194","101801",2017,45,1
"22195","101802",2017,5,1
"22196","101804",2017,44,1
"22197","101901",2017,37,1
"22198","101902",2017,50,3
"22199","101902",2017,27,1
"22200","101902",2017,38,1
"22201","101902",2017,13,1
"22202","101903",2017,43,1
"22203","101903",2017,29,1
"22204","101903",2017,26,1
"22205","101904",2017,32,4
"22206","101904",2017,48,1
"22207","101904",2017,46,1
"22208","101905",2017,26,2
"22209","101905",2017,47,1
"22210","101905",2017,50,1
"22211","101907",2017,40,1
"22212","101907",2017,26,1
"22213","101907",2017,49,1
"22214","101907",2017,32,1
"22215","101907",2017,5,1
"22216","102004",2017,36,1
"22217","102004",2017,46,1
"22218","102004",2017,34,1
"22219","102005",2017,41,2
"22220","102005",2017,44,3
"22221","102005",2017,38,1
"22222","102005",2017,51,1
"22223","102006",2017,34,1
"22224","102007",2017,45,2
"22225","102007",2017,39,1
"22226","102007",2017,7,1
"22227","102007",2017,37,1
"22228","102007",2017,4,1
"22229","102009",2017,32,2
"22230","102009",2017,15,1
"22231","102201",2017,50,2
"22232","102201",2017,34,1
"22233","102201",2017,12,1
"22234","102201",2017,38,1
"22235","102202",2017,31,1
"22236","102202",2017,4,1
"22237","102202",2017,37,1
"22238","102202",2017,1,1
"22239","102206",2017,25,1
"22240","102206",2017,30,1
"22241","102206",2017,32,1
"22242","102206",2017,47,1
"22243","102207",2017,37,1
"22244","102207",2017,49,3
"22245","102207",2017,20,1
"22246","102207",2017,5,1
"22247","102207",2017,51,1
"22248","102207",2017,50,2
"22249","102207",2017,44,1
"22250","102207",2017,26,1
"22251","102207",2017,17,1
"22252","102208",2017,48,1
"22253","102208",2017,43,1
"22254","102208",2017,19,1
"22255","102209",2017,50,1
"22256","102209",2017,34,2
"22257","102210",2017,34,1
"22258","102302",2017,6,2
"22259","102302",2017,5,1
"22260","102302",2017,27,1
"22261","102302",2017,43,1
"22262","102302",2017,15,1
"22263","102302",2017,25,1
"22264","102302",2017,30,1
"22265","102303",2017,14,1
"22266","102303",2017,36,2
"22267","102303",2017,22,2
"22268","102401",2017,37,1
"22269","102503",2017,45,1
"22270","102504",2017,45,1
"22271","102504",2017,33,2
"22272","102504",2017,43,3
"22273","102704",2017,39,1
"22274","102704",2017,5,1
"22275","102704",2017,33,2
"22276","102705",2017,45,2
"22277","102705",2017,47,1
"22278","102705",2017,40,1
"22279","102801",2017,50,1
"22280","102801",2017,44,2
"22281","102801",2017,26,1
"22282","102801",2017,47,1
"22283","102802",2017,47,1
"22284","102802",2017,48,1
"22285","102803",2017,49,1
"22286","102901",2017,15,1
"22287","102902",2017,37,1
"22288","103002",2017,41,1
"22289","103002",2017,3,1
"22290","103002",2017,49,1
"22291","103003",2017,4,1
"22292","103004",2017,50,1
"22293","103005",2017,32,1
"22294","103005",2017,46,1
"22295","103005",2017,16,1
"22296","103005",2017,26,3
"22297","103101",2017,38,1
"22298","103203",2017,23,1
"22299","103203",2017,33,1
"22300","103203",2017,46,1
"22301","103302",2017,24,1
"22302","103302",2017,47,1
"22303","103302",2017,44,1
"22304","103302",2017,49,1
"22305","103303",2017,48,1
"22306","103303",2017,47,1
"22307","103502",2017,48,1
"22308","103502",2017,40,1
"22309","103502",2017,25,1
"22310","103503",2017,44,1
"22311","103504",2017,46,1
"22312","103504",2017,22,1
"22313","103602",2017,24,1
"22314","103605",2017,25,1
"22315","103701",2017,39,1
"22316","103701",2017,16,1
"22317","103701",2017,46,1
"22318","103702",2017,13,1
"22319","103703",2017,39,1
"22320","103703",2017,36,1
"22321","103704",2017,51,1
"22322","103704",2017,39,1
"22323","103704",2017,45,1
"22324","103901",2017,43,2
"22325","104001",2017,21,1
"22326","104002",2017,47,1
"22327","104002",2017,15,1
"22328","104002",2017,28,2
"22329","104002",2017,25,1
"22330","104003",2017,35,1
"22331","104003",2017,28,1
"22332","104003",2017,21,2
"22333","104003",2017,29,1
"22334","104004",2017,31,1
"22335","104101",2017,41,1
"22336","104102",2017,26,1
"22337","104202",2017,26,1
"22338","104301",2017,48,3
"22339","104302",2017,44,2
"22340","104302",2017,47,1
"22341","104302",2017,43,1
"22342","104502",2017,24,1
"22343","104604",2017,36,1
"22344","104604",2017,25,2
"22345","104605",2017,39,1
"22346","104701",2017,47,1
"22347","104801",2017,5,1
"22348","104801",2017,46,1
"22349","104801",2017,33,2
"22350","104802",2017,26,1
"22351","104902",2017,34,2
"22352","104902",2017,49,1
"22353","105001",2017,21,1
"22354","105001",2017,22,2
"22355","105001",2017,12,1
"22356","105001",2017,18,2
"22357","100111",2017,31,1
"22358","100201",2017,16,1
"22359","100305",2017,40,1
"22360","100307",2017,22,1
"22361","100401",2017,50,1
"22362","100405",2017,31,2
"22363","100701",2017,18,1
"22364","100702",2017,31,1
"22365","100801",2017,16,1
"22366","100805",2017,28,1
"22367","101302",2017,31,2
"22368","101505",2017,51,1
"22369","102004",2017,21,1
"22370","102004",2017,28,1
"22371","102006",2017,42,1
"22372","102007",2017,34,1
"22373","102009",2017,50,2
"22374","102009",2017,41,1
"22375","102107",2017,4,1
"22376","102601",2017,18,1
"22377","103301",2017,12,1
"22378","103502",2017,34,1
"22379","103703",2017,28,1
"22380","104001",2017,7,1
"22381","100101",2017,42,1
"22382","100109",2017,1,1
"22383","100111",2017,48,1
"22384","100111",2017,35,1
"22385","100201",2017,46,1
"22386","100204",2017,19,1
"22387","100301",2017,26,1
"22388","100302",2017,39,1
"22389","100302",2017,43,1
"22390","100302",2017,31,1
"22391","100303",2017,6,1
"22392","100304",2017,38,1
"22393","100305",2017,38,1
"22394","100305",2017,27,1
"22395","100306",2017,36,1
"22396","100307",2017,31,1
"22397","100307",2017,26,1
"22398","100403",2017,33,1
"22399","100502",2017,24,2
"22400","100502",2017,6,1
"22401","100508",2017,1,1
"22402","100508",2017,49,1
"22403","100702",2017,32,1
"22404","100703",2017,49,1
"22405","100802",2017,1,1
"22406","100905",2017,40,1
"22407","101001",2017,27,4
"22408","101001",2017,44,1
"22409","101001",2017,25,2
"22410","101001",2017,48,1
"22411","101002",2017,21,1
"22412","101101",2017,46,1
"22413","101101",2017,32,1
"22414","101103",2017,32,1
"22415","101103",2017,46,1
"22416","101104",2017,27,1
"22417","101106",2017,30,1
"22418","101106",2017,24,1
"22419","101106",2017,35,1
"22420","101203",2017,40,1
"22421","101204",2017,19,1
"22422","101301",2017,20,1
"22423","101506",2017,31,1
"22424","101506",2017,29,1
"22425","101601",2017,40,1
"22426","101602",2017,29,1
"22427","101602",2017,8,1
"22428","101702",2017,26,1
"22429","101702",2017,31,1
"22430","101704",2017,12,1
"22431","101704",2017,27,1
"22432","101801",2017,50,1
"22433","101801",2017,28,1
"22434","101801",2017,37,1
"22435","101802",2017,47,1
"22436","101802",2017,42,1
"22437","101802",2017,26,1
"22438","101803",2017,43,1
"22439","101803",2017,30,1
"22440","101804",2017,20,1
"22441","101902",2017,31,1
"22442","101904",2017,33,1
"22443","101904",2017,45,1
"22444","101904",2017,36,1
"22445","101904",2017,38,1
"22446","101905",2017,29,1
"22447","102005",2017,36,1
"22448","102005",2017,32,1
"22449","102006",2017,51,1
"22450","102006",2017,32,1
"22451","102007",2017,41,1
"22452","102009",2017,48,1
"22453","102009",2017,49,1
"22454","102105",2017,52,1
"22455","102107",2017,22,1
"22456","102201",2017,11,1
"22457","102202",2017,51,1
"22458","102206",2017,34,2
"22459","102207",2017,33,1
"22460","102207",2017,30,1
"22461","102208",2017,47,1
"22462","102209",2017,10,1
"22463","102209",2017,46,1
"22464","102210",2017,31,1
"22465","102401",2017,23,1
"22466","102401",2017,29,1
"22467","102402",2017,32,1
"22468","102501",2017,41,1
"22469","102501",2017,3,1
"22470","102502",2017,31,1
"22471","102502",2017,1,1
"22472","102601",2017,14,1
"22473","102701",2017,3,1
"22474","102701",2017,12,1
"22475","102704",2017,6,1
"22476","102704",2017,45,1
"22477","102704",2017,41,1
"22478","102705",2017,48,2
"22479","102705",2017,42,1
"22480","102801",2017,4,1
"22481","102802",2017,36,1
"22482","102803",2017,42,1
"22483","102902",2017,34,2
"22484","102902",2017,35,1
"22485","102902",2017,22,2
"22486","102902",2017,36,1
"22487","102902",2017,1,1
"22488","103001",2017,11,2
"22489","103001",2017,24,1
"22490","103002",2017,34,1
"22491","103002",2017,47,1
"22492","103002",2017,25,1
"22493","103003",2017,7,2
"22494","103003",2017,37,2
"22495","103003",2017,11,1
"22496","103003",2017,43,1
"22497","103004",2017,2,1
"22498","103005",2017,37,1
"22499","103005",2017,30,1
"22500","103103",2017,30,1
"22501","103103",2017,8,1
"22502","103103",2017,18,1
"22503","103202",2017,25,1
"22504","103303",2017,32,2
"22505","103303",2017,26,1
"22506","103401",2017,18,1
"22507","103401",2017,24,2
"22508","103401",2017,17,1
"22509","103502",2017,18,1
"22510","103502",2017,4,1
"22511","103502",2017,38,1
"22512","103503",2017,41,1
"22513","103503",2017,29,1
"22514","103602",2017,19,1
"22515","103602",2017,36,1
"22516","103602",2017,20,1
"22517","103604",2017,14,1
"22518","103605",2017,45,1
"22519","103701",2017,41,1
"22520","103703",2017,35,1
"22521","103704",2017,32,1
"22522","103801",2017,3,1
"22523","103802",2017,36,1
"22524","103802",2017,27,1
"22525","103901",2017,37,1
"22526","104002",2017,18,1
"22527","104003",2017,37,1
"22528","104003",2017,5,1
"22529","104003",2017,36,1
"22530","104004",2017,10,1
"22531","104101",2017,11,1
"22532","104101",2017,30,2
"22533","104101",2017,43,1
"22534","104101",2017,38,1
"22535","104201",2017,33,1
"22536","104201",2017,34,2
"22537","104202",2017,18,1
"22538","104203",2017,47,2
"22539","104203",2017,35,1
"22540","104301",2017,21,1
"22541","104302",2017,42,1
"22542","104302",2017,28,1
"22543","104401",2017,51,2
"22544","104502",2017,35,1
"22545","104503",2017,35,1
"22546","104503",2017,26,1
"22547","104504",2017,42,1
"22548","104601",2017,25,1
"22549","104602",2017,47,1
"22550","104602",2017,48,1
"22551","104602",2017,25,1
"22552","104603",2017,11,1
"22553","104603",2017,4,1
"22554","104604",2017,33,1
"22555","104605",2017,34,1
"22556","104701",2017,14,1
"22557","104701",2017,5,1
"22558","104802",2017,9,1
"22559","104901",2017,18,1
"22560","104901",2017,24,1
"22561","104902",2017,18,1
"22562","104902",2017,31,1
"22563","100206",2017,52,1
"22564","100304",2017,32,1
"22565","100306",2017,27,1
"22566","101302",2017,48,1
"22567","101401",2017,48,1
"22568","101504",2017,16,1
"22569","102004",2017,15,1
"22570","102208",2017,16,1
"22571","103001",2017,41,1
"22572","103602",2017,3,1
"22573","103605",2017,17,1
"22574","103701",2017,52,1
"22575","104102",2017,29,2
"22576","104901",2017,28,1
"22577","810116",2017,20,5
"22578","810116",2017,18,3
"22579","810101",2017,5,1
"22580","810101",2017,11,2
"22581","810116",2017,13,1
"22582","800902",2017,26,1
"22583","810101",2017,7,1
"22584","800102",2017,23,4
"22585","810305",2017,6,1
"22586","800120",2017,39,1
"22587","800120",2017,5,1
"22588","802003",2017,43,6
"22589","801203",2017,45,1
"22590","800120",2017,2,1
"22591","810203",2017,36,1
"22592","800107",2017,36,2
"22593","800901",2017,40,2
"22594","801404",2017,12,1
"22595","810115",2017,44,2
"22596","810404",2017,13,1
"22597","800503",2017,38,1
"22598","810402",2017,45,1
"22599","802004",2017,7,2
"22600","800101",2017,22,10
"22601","801201",2017,8,3
"22602","801214",2017,14,2
"22603","800101",2017,4,7
"22604","800901",2017,33,4
"22605","801208",2017,46,1
"22606","800202",2017,33,1
"22607","810117",2017,18,2
"22608","801501",2017,18,3
"22609","800118",2017,6,7
"22610","800101",2017,52,2
"22611","800905",2017,20,1
"22612","800101",2017,40,3
"22613","800403",2017,23,2
"22614","800901",2017,17,1
"22615","800101",2017,5,5
"22616","810115",2017,28,2
"22617","801703",2017,5,1
"22618","800101",2017,8,9
"22619","800703",2017,20,1
"22620","800405",2017,48,1
"22621","802002",2017,27,2
"22622","810501",2017,6,1
"22623","800904",2017,30,2
"22624","801107",2017,39,1
"22625","801801",2017,49,2
"22626","801107",2017,30,1
"22627","801105",2017,38,1
"22628","800706",2017,32,1
"22629","801302",2017,24,1
"22630","800101",2017,23,4
"22631","810101",2017,26,1
"22632","800101",2017,31,6
"22633","801105",2017,34,1
"22634","810501",2017,34,1
"22635","800304",2017,31,1
"22636","810115",2017,35,5
"22637","801502",2017,18,1
"22638","800504",2017,3,1
"22639","810804",2017,18,1
"22640","810404",2017,39,1
"22641","810101",2017,19,2
"22642","801210",2017,6,1
"22643","800118",2017,32,7
"22644","810115",2017,17,2
"22645","801401",2017,23,1
"22646","801214",2017,7,3
"22647","800118",2017,51,6
"22648","801214",2017,51,2
"22649","800118",2017,17,3
"22650","802301",2017,23,1
"22651","800301",2017,31,1
"22652","801105",2017,17,1
"22653","810111",2017,17,1
"22654","810101",2017,32,1
"22655","810401",2017,11,1
"22656","800204",2017,12,1
"22657","800118",2017,28,3
"22658","810401",2017,38,1
"22659","810702",2017,18,1
"22660","800107",2017,25,1
"22661","801401",2017,33,1
"22662","810116",2017,21,2
"22663","800303",2017,25,3
"22664","801501",2017,11,1
"22665","801218",2017,13,1
"22666","810116",2017,49,1
"22667","800103",2017,36,3
"22668","801205",2017,7,2
"22669","801214",2017,8,4
"22670","801105",2017,15,1
"22671","802003",2017,33,4
"22672","801603",2017,7,1
"22673","800103",2017,26,1
"22674","801402",2017,17,1
"22675","801209",2017,45,4
"22676","801105",2017,1,3
"22677","800101",2017,19,8
"22678","801101",2017,25,1
"22679","810403",2017,25,1
"22680","800120",2017,29,1
"22681","801216",2017,20,2
"22682","800102",2017,3,2
"22683","810116",2017,22,3
"22684","800913",2017,28,2
"22685","800303",2017,36,1
"22686","800101",2017,48,8
"22687","801604",2017,4,1
"22688","810101",2017,48,1
"22689","800810",2017,18,1
"22690","801701",2017,30,3
"22691","810404",2017,36,1
"22692","800116",2017,3,2
"22693","810405",2017,29,1
"22694","810402",2017,40,1
"22695","801402",2017,6,1
"22696","800811",2017,33,1
"22697","801211",2017,11,1
"22698","801105",2017,36,1
"22699","800505",2017,41,2
"22700","801603",2017,4,2
"22701","800501",2017,6,3
"22702","801002",2017,47,1
"22703","800115",2017,22,4
"22704","801214",2017,12,1
"22705","800901",2017,32,4
"22706","800101",2017,47,6
"22707","800118",2017,7,6
"22708","800611",2017,8,1
"22709","800703",2017,13,2
"22710","801209",2017,44,4
"22711","810407",2017,32,1
"22712","802002",2017,17,2
"22713","802203",2017,24,1
"22714","801401",2017,44,1
"22715","800118",2017,1,5
"22716","800103",2017,50,5
"22717","801107",2017,29,1
"22718","810103",2017,50,1
"22719","800901",2017,34,1
"22720","801604",2017,47,1
"22721","801803",2017,17,1
"22722","810116",2017,19,1
"22723","800107",2017,1,2
"22724","800301",2017,41,1
"22725","810101",2017,9,1
"22726","810701",2017,26,3
"22727","800304",2017,44,2
"22728","800503",2017,47,1
"22729","800107",2017,48,3
"22730","801601",2017,3,1
"22731","801404",2017,26,1
"22732","801406",2017,27,1
"22733","810304",2017,18,1
"22734","801201",2017,51,1
"22735","801105",2017,6,1
"22736","800201",2017,23,2
"22737","800405",2017,33,3
"22738","801302",2017,3,4
"22739","810404",2017,38,2
"22740","810406",2017,43,1
"22741","800913",2017,20,4
"22742","810401",2017,30,1
"22743","810508",2017,52,1
"22744","800901",2017,25,3
"22745","800103",2017,9,2
"22746","800908",2017,46,4
"22747","800101",2017,30,7
"22748","801602",2017,5,2
"22749","800118",2017,50,4
"22750","810105",2017,24,1
"22751","800911",2017,22,2
"22752","802004",2017,24,3
"22753","810118",2017,16,1
"22754","800101",2017,50,9
"22755","800901",2017,5,1
"22756","801210",2017,5,2
"22757","800120",2017,19,4
"22758","800107",2017,14,2
"22759","800107",2017,11,1
"22760","810403",2017,52,2
"22761","810103",2017,35,1
"22762","810401",2017,27,1
"22763","801803",2017,28,1
"22764","800504",2017,21,1
"22765","800903",2017,18,1
"22766","810402",2017,24,1
"22767","801201",2017,1,1
"22768","801503",2017,10,1
"22769","801701",2017,47,1
"22770","802201",2017,27,3
"22771","801202",2017,9,1
"22772","810103",2017,36,4
"22773","801604",2017,32,1
"22774","800122",2017,10,2
"22775","800304",2017,43,2
"22776","800410",2017,7,1
"22777","801214",2017,37,1
"22778","800301",2017,24,4
"22779","810111",2017,25,3
"22780","801409",2017,31,1
"22781","801401",2017,25,1
"22782","801404",2017,17,1
"22783","800102",2017,44,3
"22784","801403",2017,32,1
"22785","810201",2017,12,1
"22786","800905",2017,3,1
"22787","810404",2017,24,1
"22788","802001",2017,13,2
"22789","810117",2017,17,2
"22790","810803",2017,18,1
"22791","810401",2017,23,3
"22792","810101",2017,17,1
"22793","802303",2017,20,1
"22794","810401",2017,20,1
"22795","800305",2017,36,1
"22796","800903",2017,47,3
"22797","800708",2017,31,1
"22798","810106",2017,51,1
"22799","801002",2017,3,1
"22800","800502",2017,12,1
"22801","800901",2017,23,1
"22802","801003",2017,50,1
"22803","800911",2017,26,2
"22804","800905",2017,24,2
"22805","800906",2017,45,3
"22806","810405",2017,39,1
"22807","800409",2017,2,2
"22808","810303",2017,46,1
"22809","810702",2017,20,1
"22810","800504",2017,8,1
"22811","800118",2017,5,5
"22812","801702",2017,31,1
"22813","800907",2017,17,1
"22814","810103",2017,13,3
"22815","800911",2017,32,1
"22816","801214",2017,22,1
"22817","810116",2017,27,1
"22818","800908",2017,38,1
"22819","800102",2017,20,7
"22820","800101",2017,6,7
"22821","800501",2017,33,1
"22822","810106",2017,3,1
"22823","800909",2017,49,1
"22824","801217",2017,42,2
"22825","810103",2017,52,1
"22826","801501",2017,50,3
"22827","800120",2017,9,3
"22828","800503",2017,8,5
"22829","800909",2017,17,1
"22830","800503",2017,34,1
"22831","810101",2017,38,1
"22832","801404",2017,1,3
"22833","810801",2017,10,2
"22834","810103",2017,37,1
"22835","802003",2017,1,2
"22836","801401",2017,1,1
"22837","800303",2017,45,2
"22838","800907",2017,21,1
"22839","800301",2017,6,1
"22840","810103",2017,21,3
"22841","801214",2017,2,1
"22842","801303",2017,26,1
"22843","800504",2017,26,2
"22844","801405",2017,37,1
"22845","800103",2017,32,9
"22846","810118",2017,5,3
"22847","800502",2017,24,1
"22848","800601",2017,39,1
"22849","800203",2017,9,1
"22850","810305",2017,22,2
"22851","800403",2017,28,3
"22852","800101",2017,34,6
"22853","810115",2017,4,1
"22854","801001",2017,46,2
"22855","801301",2017,15,1
"22856","800409",2017,5,1
"22857","800903",2017,44,1
"22858","800904",2017,44,1
"22859","801211",2017,46,1
"22860","800118",2017,20,2
"22861","810106",2017,17,1
"22862","800502",2017,27,1
"22863","810116",2017,6,1
"22864","801701",2017,3,1
"22865","802201",2017,6,1
"22866","800913",2017,22,2
"22867","810103",2017,47,1
"22868","810403",2017,36,1
"22869","801211",2017,2,1
"22870","801105",2017,22,1
"22871","801105",2017,25,1
"22872","810115",2017,34,3
"22873","800902",2017,45,2
"22874","800401",2017,10,1
"22875","801611",2017,5,1
"22876","800122",2017,30,1
"22877","800612",2017,18,1
"22878","800203",2017,35,3
"22879","800103",2017,46,2
"22880","800103",2017,45,2
"22881","810405",2017,6,2
"22882","800115",2017,35,1
"22883","801002",2017,28,1
"22884","800205",2017,45,1
"22885","800204",2017,35,1
"22886","800305",2017,27,2
"22887","800201",2017,7,1
"22888","810505",2017,10,1
"22889","802201",2017,12,2
"22890","800704",2017,35,1
"22891","810116",2017,9,1
"22892","801003",2017,24,3
"22893","800120",2017,27,3
"22894","810304",2017,19,1
"22895","802201",2017,8,1
"22896","800122",2017,43,1
"22897","801406",2017,20,2
"22898","810807",2017,25,1
"22899","801214",2017,11,2
"22900","800911",2017,20,2
"22901","801503",2017,41,1
"22902","800709",2017,45,1
"22903","802304",2017,34,1
"22904","800102",2017,10,4
"22905","810111",2017,22,1
"22906","801202",2017,20,2
"22907","800101",2017,43,3
"22908","810502",2017,13,1
"22909","800101",2017,16,7
"22910","801408",2017,33,1
"22911","801105",2017,44,2
"22912","800107",2017,51,2
"22913","810303",2017,8,1
"22914","801201",2017,11,1
"22915","800121",2017,10,1
"22916","801209",2017,46,1
"22917","801406",2017,39,1
"22918","800121",2017,1,1
"22919","800203",2017,26,1
"22920","801501",2017,22,2
"22921","800906",2017,42,2
"22922","801801",2017,16,1
"22923","801214",2017,3,2
"22924","800102",2017,16,2
"22925","810115",2017,36,2
"22926","801104",2017,48,1
"22927","800303",2017,20,1
"22928","802102",2017,34,1
"22929","810401",2017,50,1
"22930","800901",2017,49,4
"22931","801002",2017,40,2
"22932","801406",2017,51,1
"22933","801406",2017,8,1
"22934","810102",2017,27,1
"22935","801301",2017,47,1
"22936","800112",2017,40,1
"22937","810405",2017,24,1
"22938","800909",2017,50,1
"22939","800906",2017,49,1
"22940","800409",2017,11,2
"22941","801403",2017,28,1
"22942","801103",2017,16,1
"22943","802001",2017,38,1
"22944","802304",2017,43,1
"22945","800102",2017,32,1
"22946","801205",2017,3,1
"22947","800103",2017,22,1
"22948","801214",2017,50,2
"22949","800107",2017,39,1
"22950","810101",2017,25,1
"22951","800305",2017,24,1
"22952","800906",2017,31,1
"22953","810303",2017,18,1
"22954","800120",2017,32,1
"22955","801216",2017,23,1
"22956","801001",2017,37,1
"22957","800901",2017,46,3
"22958","810402",2017,31,1
"22959","801001",2017,39,1
"22960","801405",2017,9,1
"22961","800404",2017,3,2
"22962","810111",2017,28,3
"22963","801001",2017,22,1
"22964","801201",2017,6,1
"22965","800401",2017,25,1
"22966","802203",2017,12,1
"22967","801002",2017,6,2
"22968","810115",2017,42,2
"22969","800901",2017,38,1
"22970","801201",2017,35,1
"22971","801409",2017,19,1
"22972","802201",2017,13,2
"22973","801701",2017,14,2
"22974","810101",2017,36,2
"22975","801406",2017,37,1
"22976","810116",2017,12,2
"22977","810106",2017,13,1
"22978","810801",2017,33,2
"22979","810101",2017,16,2
"22980","800301",2017,17,1
"22981","800114",2017,47,1
"22982","800305",2017,44,2
"22983","801305",2017,23,2
"22984","800303",2017,26,1
"22985","800204",2017,10,1
"22986","801210",2017,2,1
"22987","810117",2017,24,1
"22988","801406",2017,45,1
"22989","802202",2017,26,1
"22990","800302",2017,14,2
"22991","810103",2017,44,2
"22992","801701",2017,21,1
"22993","800908",2017,26,1
"22994","800106",2017,12,1
"22995","810103",2017,22,1
"22996","801002",2017,39,2
"22997","800501",2017,46,3
"22998","810117",2017,28,1
"22999","810105",2017,12,1
"23000","810118",2017,27,1
"23001","800403",2017,30,1
"23002","800201",2017,46,2
"23003","801503",2017,22,2
"23004","801404",2017,15,1
"23005","810101",2017,28,2
"23006","810405",2017,52,1
"23007","810116",2017,17,2
"23008","810406",2017,23,1
"23009","801203",2017,3,1
"23010","801216",2017,24,1
"23011","801214",2017,4,2
"23012","800416",2017,42,1
"23013","810801",2017,31,1
"23014","800119",2017,45,2
"23015","801303",2017,34,1
"23016","810105",2017,26,2
"23017","802201",2017,14,3
"23018","800801",2017,21,2
"23019","800120",2017,18,5
"23020","810115",2017,30,1
"23021","800811",2017,23,1
"23022","802201",2017,11,2
"23023","800102",2017,27,1
"23024","810115",2017,33,2
"23025","800908",2017,18,1
"23026","801602",2017,1,1
"23027","801602",2017,11,3
"23028","800304",2017,26,2
"23029","800504",2017,6,2
"23030","810115",2017,46,2
"23031","810118",2017,45,1
"23032","810808",2017,35,1
"23033","801103",2017,32,1
"23034","800102",2017,11,5
"23035","800101",2017,15,5
"23036","801214",2017,33,2
"23037","810401",2017,7,1
"23038","800610",2017,48,2
"23039","801214",2017,1,1
"23040","800118",2017,33,3
"23041","800204",2017,3,2
"23042","810111",2017,37,1
"23043","810402",2017,35,1
"23044","810403",2017,49,2
"23045","800301",2017,34,1
"23046","810801",2017,34,2
"23047","810103",2017,9,1
"23048","810303",2017,20,1
"23049","800503",2017,17,2
"23050","800405",2017,21,1
"23051","810101",2017,44,4
"23052","800403",2017,32,2
"23053","800303",2017,35,1
"23054","810801",2017,30,1
"23055","800116",2017,47,1
"23056","801210",2017,45,1
"23057","801301",2017,42,1
"23058","810801",2017,12,1
"23059","802103",2017,37,2
"23060","800901",2017,7,1
"23061","810115",2017,15,1
"23062","800806",2017,24,1
"23063","810115",2017,21,2
"23064","800909",2017,47,2
"23065","810703",2017,17,1
"23066","810115",2017,38,1
"23067","810106",2017,18,1
"23068","801302",2017,40,1
"23069","810106",2017,19,1
"23070","810115",2017,51,3
"23071","801704",2017,20,2
"23072","810103",2017,48,4
"23073","800101",2017,28,1
"23074","800121",2017,11,1
"23075","801408",2017,35,2
"23076","801217",2017,7,1
"23077","810203",2017,29,1
"23078","800305",2017,23,1
"23079","800401",2017,37,8
"23080","800302",2017,15,1
"23081","810116",2017,14,3
"23082","802003",2017,12,1
"23083","800502",2017,22,1
"23084","800203",2017,36,2
"23085","801304",2017,20,1
"23086","810103",2017,10,1
"23087","802201",2017,26,1
"23088","810111",2017,19,1
"23089","801218",2017,7,2
"23090","810401",2017,36,1
"23091","801210",2017,12,1
"23092","810406",2017,16,1
"23093","810401",2017,6,1
"23094","810601",2017,11,1
"23095","810117",2017,30,1
"23096","800202",2017,36,1
"23097","801216",2017,38,1
"23098","800118",2017,42,4
"23099","800101",2017,12,5
"23100","800606",2017,35,1
"23101","810403",2017,46,4
"23102","801216",2017,22,1
"23103","810101",2017,1,1
"23104","801701",2017,1,1
"23105","800101",2017,24,8
"23106","801904",2017,38,2
"23107","810103",2017,43,2
"23108","801218",2017,6,1
"23109","801902",2017,7,1
"23110","810401",2017,29,1
"23111","800103",2017,8,2
"23112","800119",2017,26,1
"23113","810117",2017,37,1
"23114","810103",2017,6,4
"23115","800903",2017,31,3
"23116","800202",2017,1,1
"23117","801703",2017,1,1
"23118","801214",2017,15,3
"23119","800908",2017,39,1
"23120","800909",2017,29,4
"23121","801002",2017,11,2
"23122","802001",2017,32,2
"23123","801210",2017,14,1
"23124","800706",2017,9,1
"23125","801702",2017,18,3
"23126","800118",2017,44,2
"23127","802302",2017,20,2
"23128","801603",2017,9,1
"23129","810808",2017,2,1
"23130","801214",2017,10,4
"23131","800502",2017,4,2
"23132","800909",2017,46,1
"23133","801302",2017,9,1
"23134","800118",2017,45,1
"23135","801218",2017,25,1
"23136","801003",2017,46,1
"23137","802001",2017,6,2
"23138","810303",2017,39,1
"23139","800901",2017,37,2
"23140","810402",2017,37,1
"23141","801603",2017,3,1
"23142","801212",2017,7,1
"23143","810115",2017,43,1
"23144","800502",2017,30,3
"23145","810407",2017,26,1
"23146","810402",2017,38,1
"23147","801218",2017,11,2
"23148","810103",2017,25,1
"23149","801302",2017,43,3
"23150","810115",2017,53,2
"23151","810401",2017,32,1
"23152","801502",2017,7,1
"23153","800403",2017,18,2
"23154","810106",2017,48,1
"23155","810508",2017,46,1
"23156","802003",2017,42,4
"23157","810101",2017,18,3
"23158","810117",2017,29,1
"23159","810102",2017,38,2
"23160","801402",2017,12,1
"23161","810801",2017,26,1
