"","Subdistrict_Code","Year","Month","NumberCases"
"10799","800911",2017,3,4
"10800","800806",2017,1,1
"10801","801501",2017,4,3
"10802","801002",2017,5,2
"10803","800116",2017,3,1
"10804","802101",2017,11,2
"10805","800303",2017,12,1
"10806","800121",2017,11,2
"10807","802002",2017,8,9
"10808","801602",2017,12,1
"10809","800708",2017,1,2
"10810","810105",2017,1,1
"10811","802302",2017,1,3
"10812","800502",2017,5,5
"10813","800401",2017,4,1
"10814","800803",2017,11,2
"10815","800912",2017,8,2
"10816","800909",2017,3,5
"10817","801904",2017,8,1
"10818","800113",2017,9,1
"10819","800708",2017,9,1
"10820","800122",2017,2,9
"10821","801606",2017,9,1
"10822","802102",2017,1,2
"10823","800102",2017,12,5
"10824","802002",2017,6,2
"10825","800122",2017,12,4
"10826","800803",2017,5,3
"10827","802001",2017,12,2
"10828","800504",2017,10,3
"10829","800107",2017,8,4
"10830","800416",2017,1,1
"10831","801002",2017,12,2
"10832","801502",2017,7,2
"10833","801503",2017,11,2
"10834","800106",2017,5,1
"10835","800801",2017,4,1
"10836","801101",2017,12,2
"10837","801604",2017,12,6
"10838","800612",2017,2,4
"10839","801305",2017,1,3
"10840","801602",2017,7,1
"10841","802304",2017,6,1
"10842","800612",2017,4,1
"10843","801904",2017,2,1
"10844","800203",2017,12,1
"10845","800121",2017,7,3
"10846","802103",2017,5,1
"10847","800913",2017,8,1
"10848","800120",2017,11,5
"10849","810116",2017,11,3
"10850","800711",2017,11,1
"10851","800801",2017,9,3
"10852","800610",2017,4,1
"10853","801905",2017,8,1
"10854","801604",2017,3,1
"10855","801609",2017,2,2
"10856","800813",2017,5,3
"10857","800205",2017,12,1
"10858","800204",2017,11,1
"10859","800603",2017,12,2
"10860","800407",2017,9,1
"10861","800912",2017,11,3
"10862","802202",2017,9,2
"10863","800807",2017,9,2
"10864","801605",2017,12,1
"10865","810507",2017,7,1
"10866","800108",2017,11,1
"10867","800708",2017,11,2
"10868","800203",2017,11,6
"10869","802102",2017,6,3
"10870","801601",2017,6,3
"10871","800904",2017,5,1
"10872","800905",2017,11,2
"10873","800710",2017,1,1
"10874","800410",2017,8,3
"10875","802003",2017,5,1
"10876","802003",2017,9,5
"10877","800501",2017,6,1
"10878","800911",2017,12,1
"10879","800304",2017,2,2
"10880","801604",2017,10,7
"10881","800504",2017,7,2
"10882","800804",2017,6,1
"10883","802701",2017,11,1
"10884","800703",2017,4,1
"10885","801305",2017,10,1
"10886","800503",2017,10,1
"10887","802104",2017,8,2
"10888","810803",2017,7,3
"10889","801201",2017,10,1
"10890","800803",2017,7,1
"10891","800613",2017,10,1
"10892","800704",2017,1,2
"10893","800811",2017,1,1
"10894","800410",2017,11,2
"10895","800204",2017,7,3
"10896","801302",2017,9,1
"10897","800103",2017,7,4
"10898","802304",2017,4,1
"10899","801902",2017,6,1
"10900","801502",2017,10,3
"10901","802103",2017,7,3
"10902","801003",2017,10,1
"10903","800118",2017,6,4
"10904","800114",2017,12,1
"10905","802202",2017,12,2
"10906","801904",2017,10,1
"10907","801305",2017,7,4
"10908","800613",2017,1,1
"10909","801301",2017,5,2
"10910","801001",2017,8,1
"10911","801502",2017,4,2
"10912","800122",2017,5,8
"10913","810118",2017,6,1
"10914","800709",2017,3,1
"10915","800901",2017,3,2
"10916","800703",2017,12,2
"10917","800502",2017,11,1
"10918","800404",2017,4,1
"10919","802302",2017,6,2
"10920","802104",2017,9,2
"10921","800122",2017,11,5
"10922","801301",2017,9,1
"10923","802003",2017,2,2
"10924","800809",2017,5,3
"10925","802302",2017,2,3
"10926","800810",2017,3,1
"10927","800501",2017,7,2
"10928","800807",2017,1,3
"10929","800703",2017,2,1
"10930","800907",2017,10,3
"10931","800201",2017,5,5
"10932","810103",2017,7,3
"10933","801901",2017,2,1
"10934","800703",2017,11,1
"10935","801107",2017,6,3
"10936","810118",2017,10,1
"10937","800203",2017,7,4
"10938","801603",2017,10,2
"10939","801502",2017,12,2
"10940","800911",2017,11,1
"10941","800710",2017,8,2
"10942","802301",2017,5,1
"10943","801608",2017,1,1
"10944","800909",2017,2,1
"10945","801602",2017,8,1
"10946","800711",2017,3,1
"10947","810405",2017,4,1
"10948","800108",2017,8,4
"10949","802102",2017,11,1
"10950","802004",2017,8,1
"10951","800702",2017,11,1
"10952","801305",2017,11,1
"10953","800813",2017,9,1
"10954","800708",2017,6,2
"10955","800404",2017,3,4
"10956","800409",2017,4,2
"10957","802101",2017,6,4
"10958","801609",2017,6,2
"10959","802201",2017,8,4
"10960","800902",2017,4,2
"10961","801702",2017,3,1
"10962","801304",2017,10,1
"10963","802104",2017,6,3
"10964","800801",2017,2,5
"10965","800704",2017,6,2
"10966","800204",2017,6,2
"10967","801003",2017,8,2
"10968","802104",2017,3,1
"10969","801503",2017,8,1
"10970","800810",2017,6,2
"10971","800704",2017,11,1
"10972","801704",2017,10,1
"10973","800613",2017,4,1
"10974","800403",2017,11,1
"10975","810106",2017,9,1
"10976","801903",2017,2,2
"10977","801302",2017,7,2
"10978","801201",2017,9,1
"10979","800803",2017,1,2
"10980","800103",2017,1,7
"10981","801001",2017,1,3
"10982","800114",2017,10,1
"10983","802201",2017,5,1
"10984","801906",2017,6,3
"10985","800501",2017,9,2
"10986","801701",2017,8,1
"10987","800801",2017,11,2
"10988","800913",2017,4,1
"10989","801903",2017,5,1
"10990","801301",2017,3,3
"10991","800902",2017,9,1
"10992","801603",2017,7,1
"10993","800504",2017,9,1
"10994","800807",2017,5,3
"10995","800115",2017,2,4
"10996","800205",2017,7,1
"10997","802202",2017,4,1
"10998","800205",2017,2,1
"10999","801608",2017,10,1
"11000","800801",2017,7,3
"11001","810703",2017,9,1
"11002","802004",2017,5,2
"11003","800613",2017,2,2
"11004","800305",2017,4,3
"11005","800811",2017,11,1
"11006","802201",2017,1,4
"11007","800803",2017,3,2
"11008","810807",2017,9,1
"11009","800112",2017,12,1
"11010","801605",2017,8,1
"11011","800305",2017,12,2
"11012","800909",2017,9,1
"11013","801212",2017,10,1
"11014","801107",2017,5,1
"11015","800204",2017,4,1
"11016","801904",2017,11,1
"11017","800305",2017,3,1
"11018","800809",2017,11,1
"11019","802202",2017,2,2
"11020","802101",2017,9,2
"11021","800809",2017,9,2
"11022","810803",2017,8,1
"11023","801602",2017,11,2
"11024","802101",2017,2,1
"11025","802102",2017,3,2
"11026","801210",2017,6,1
"11027","800202",2017,4,1
"11028","810604",2017,2,1
"11029","800112",2017,2,1
"11030","800201",2017,7,1
"11031","801501",2017,10,3
"11032","800407",2017,3,2
"11033","800302",2017,7,1
"11034","800612",2017,1,1
"11035","801301",2017,7,1
"11036","800612",2017,9,1
"11037","801703",2017,5,2
"11038","810303",2017,6,1
"11039","801303",2017,9,1
"11040","801003",2017,7,3
"11041","801702",2017,6,1
"11042","800206",2017,11,1
"11043","800505",2017,12,1
"11044","810102",2017,6,1
"11045","801502",2017,9,3
"11046","801601",2017,2,2
"11047","800911",2017,4,1
"11048","800107",2017,5,2
"11049","810501",2017,3,1
"11050","801104",2017,1,1
"11051","801002",2017,6,3
"11052","802304",2017,2,1
"11053","800912",2017,7,2
"11054","800504",2017,8,1
"11055","802104",2017,7,2
"11056","800503",2017,12,1
"11057","810105",2017,4,1
"11058","800705",2017,8,2
"11059","801404",2017,9,1
"11060","800115",2017,12,1
"11061","800406",2017,8,1
"11062","800913",2017,10,3
"11063","800807",2017,12,2
"11064","800303",2017,1,1
"11065","801903",2017,1,2
"11066","800401",2017,2,1
"11067","800116",2017,8,3
"11068","802001",2017,5,1
"11069","800809",2017,10,1
"11070","800707",2017,1,1
"11071","802004",2017,1,4
"11072","800709",2017,1,1
"11073","800612",2017,7,2
"11074","800404",2017,12,1
"11075","801105",2017,3,2
"11076","802301",2017,7,1
"11077","800605",2017,6,1
"11078","810501",2017,7,1
"11079","800305",2017,1,3
"11080","800112",2017,5,1
"11081","800705",2017,1,1
"11082","800909",2017,1,1
"11083","802301",2017,1,1
"11084","800114",2017,8,2
"11085","800202",2017,5,1
"11086","810701",2017,11,1
"11087","800702",2017,1,1
"11088","800707",2017,7,1
"11089","801603",2017,12,3
"11090","800121",2017,5,2
"11091","800804",2017,11,1
"11092","800112",2017,6,1
"11093","800203",2017,5,1
"11094","801001",2017,4,1
"11095","801003",2017,3,1
"11096","800606",2017,3,1
"11097","800114",2017,3,1
"11098","800803",2017,10,5
"11099","801703",2017,7,1
"11100","801305",2017,8,1
"11101","801503",2017,1,1
"11102","800401",2017,1,1
"11103","800415",2017,4,1
"11104","800604",2017,10,1
"11105","800121",2017,4,2
"11106","801601",2017,10,1
"11107","800709",2017,6,1
"11108","800505",2017,5,2
"11109","801107",2017,10,1
"11110","800803",2017,12,1
"11111","801301",2017,12,1
"11112","800801",2017,8,2
"11113","800611",2017,11,1
"11114","801401",2017,9,1
"11115","800405",2017,10,2
"11116","800603",2017,8,1
"11117","802002",2017,5,2
"11118","802203",2017,8,2
"11119","810106",2017,6,2
"11120","800119",2017,8,1
"11121","800108",2017,9,3
"11122","800904",2017,6,1
"11123","800705",2017,2,1
"11124","800904",2017,4,1
"11125","802002",2017,3,1
"11126","800702",2017,5,1
"11127","810701",2017,10,1
"11128","810701",2017,8,2
"11129","800115",2017,10,2
"11130","800115",2017,11,1
"11131","800909",2017,10,2
"11132","801107",2017,4,1
"11133","801605",2017,2,1
"11134","800404",2017,11,1
"11135","802303",2017,4,1
"11136","800802",2017,11,1
"11137","800813",2017,10,1
"11138","800801",2017,12,1
"11139","802003",2017,4,1
"11140","810802",2017,6,1
"11141","800605",2017,8,1
"11142","800203",2017,2,2
"11143","800807",2017,6,2
"11144","800804",2017,5,1
"11145","801605",2017,4,1
"11146","801903",2017,10,1
"11147","800903",2017,2,1
"11148","800913",2017,12,1
"11149","800601",2017,11,1
"11150","800205",2017,6,2
"11151","800205",2017,4,1
"11152","800803",2017,4,2
"11153","801302",2017,4,1
"11154","800702",2017,7,1
"11155","800201",2017,4,1
"11156","800701",2017,7,1
"11157","800802",2017,12,1
"11158","802102",2017,4,1
"11159","800410",2017,7,1
"11160","800203",2017,10,2
"11161","801602",2017,5,2
"11162","801701",2017,10,1
"11163","800410",2017,5,2
"11164","800806",2017,9,1
"11165","800406",2017,10,1
"11166","802002",2017,2,1
"11167","800405",2017,9,1
"11168","801304",2017,8,1
"11169","800804",2017,12,1
"11170","800907",2017,3,1
"11171","800605",2017,9,1
"11172","800701",2017,9,1
"11173","802004",2017,12,2
"11174","802004",2017,7,2
"11175","802302",2017,11,1
"11176","800901",2017,1,3
"11177","800407",2017,1,1
"11178","802103",2017,10,1
"11179","800803",2017,9,1
"11180","800601",2017,5,1
"11181","800703",2017,9,1
"11182","801101",2017,10,1
"11183","800710",2017,10,1
"11184","800204",2017,9,2
"11185","800205",2017,9,1
"11186","810404",2017,5,1
"11187","802101",2017,10,3
"11188","800610",2017,7,1
"11189","801704",2017,2,1
"11190","800707",2017,2,2
"11191","802002",2017,10,2
"11192","810505",2017,2,1
"11193","800404",2017,8,2
"11194","800121",2017,6,4
"11195","800603",2017,3,1
"11196","801306",2017,10,1
"11197","802003",2017,7,4
"11198","800806",2017,4,3
"11199","801503",2017,12,2
"11200","800701",2017,8,1
"11201","800703",2017,7,1
"11202","800108",2017,2,1
"11203","800702",2017,4,1
"11204","801905",2017,4,1
"11205","800912",2017,5,2
"11206","800205",2017,3,1
"11207","810703",2017,7,1
"11208","801601",2017,7,1
"11209","802101",2017,5,1
"11210","810807",2017,8,2
"11211","801608",2017,8,1
"11212","810702",2017,7,1
"11213","810702",2017,11,2
"11214","810102",2017,8,1
"11215","801502",2017,11,2
"11216","801302",2017,12,1
"11217","801904",2017,5,2
"11218","802301",2017,11,1
"11219","801906",2017,7,2
"11220","800809",2017,2,3
"11221","800813",2017,1,1
"11222","800502",2017,4,1
"11223","801702",2017,4,2
"11224","801405",2017,12,1
"11225","800813",2017,12,1
"11226","801101",2017,1,1
"11227","800706",2017,11,1
"11228","800913",2017,3,1
"11229","800810",2017,9,1
"11230","800806",2017,12,1
"11231","800706",2017,10,2
"11232","800403",2017,10,1
"11233","810404",2017,10,1
"11234","801701",2017,9,1
"11235","801701",2017,12,1
"11236","802103",2017,6,1
"11237","810701",2017,7,1
"11238","800701",2017,11,1
"11239","801604",2017,4,1
"11240","802303",2017,3,1
"11241","800401",2017,12,1
"11242","800706",2017,7,1
"11243","800910",2017,4,1
"11244","810703",2017,11,1
"11245","800909",2017,6,1
"11246","800809",2017,3,1
"11247","801503",2017,7,1
"11248","800909",2017,5,1
"11249","801702",2017,1,4
"11250","800403",2017,9,2
"11251","801206",2017,8,1
"11252","810702",2017,10,2
"11253","802004",2017,11,3
"11254","810117",2017,8,2
"11255","801302",2017,3,2
"11256","802302",2017,7,1
"11257","801402",2017,12,1
"11258","801206",2017,5,1
"11259","801305",2017,3,1
"11260","802102",2017,12,1
"11261","810503",2017,12,1
"11262","801606",2017,2,1
"11263","800611",2017,4,1
"11264","801906",2017,8,1
"11265","800902",2017,1,1
"11266","801609",2017,12,1
"11267","800612",2017,8,1
"11268","801901",2017,6,1
"11269","801209",2017,3,1
"11270","802101",2017,1,1
"11271","802302",2017,4,1
"11272","800707",2017,8,1
"11273","800711",2017,8,2
"11274","802104",2017,10,1
"11275","801610",2017,12,1
"11276","801106",2017,7,1
"11277","810508",2017,8,1
"11278","800107",2017,10,1
"11279","800910",2017,11,1
"11280","800710",2017,9,1
"11281","800115",2017,9,2
"11282","810406",2017,9,1
"11283","802203",2017,2,1
"11284","800407",2017,11,1
"11285","801611",2017,8,1
"11286","800116",2017,5,1
"11287","802002",2017,1,1
"11288","800708",2017,10,1
"11289","800709",2017,2,1
"11290","800811",2017,3,1
"11291","801905",2017,2,1
"11292","801301",2017,2,1
"11293","800610",2017,6,1
"11294","802201",2017,9,1
"11295","810115",2017,2,1
"11296","800116",2017,2,2
"11297","800201",2017,8,1
"11298","800701",2017,2,1
"11299","801906",2017,9,1
"11300","802302",2017,3,3
"11301","800701",2017,1,1
"11302","800706",2017,2,1
"11303","800612",2017,6,1
"11304","800504",2017,3,1
"11305","801603",2017,4,1
"11306","800416",2017,2,2
"11307","800106",2017,11,1
"11308","800908",2017,12,2
"11309","801602",2017,6,1
"11310","800905",2017,3,1
"11311","800504",2017,12,1
"11312","801216",2017,11,1
"11313","801303",2017,10,1
"11314","800505",2017,8,1
"11315","800613",2017,7,1
"11316","800406",2017,2,1
"11317","801003",2017,5,1
"11318","800912",2017,10,1
"11319","801704",2017,7,1
"11320","800604",2017,6,1
"11321","801704",2017,12,1
"11322","802202",2017,8,1
"11323","801611",2017,6,1
"11324","801906",2017,5,1
"11325","800708",2017,12,1
"11326","800403",2017,4,1
"11327","800809",2017,1,2
"11328","802301",2017,10,1
"11329","810507",2017,6,1
"11330","800303",2017,10,1
"11331","800201",2017,10,1
"11332","800908",2017,7,1
"11333","800403",2017,12,1
"11334","800908",2017,1,1
"11335","800813",2017,7,1
"11336","801105",2017,7,1
"11337","800113",2017,11,1
"11338","800610",2017,5,1
"11339","801703",2017,3,1
"11340","800705",2017,5,1
"11341","800709",2017,7,2
"11342","801609",2017,1,1
"11343","810703",2017,12,1
"11344","800410",2017,6,1
"11345","800810",2017,1,1
"11346","800806",2017,10,1
"11347","800304",2017,5,1
"11348","810701",2017,1,1
"11349","801205",2017,7,1
"11350","801101",2017,5,1
"11351","801902",2017,9,1
"11352","801003",2017,9,1
"11353","801203",2017,10,1
"11354","801610",2017,4,1
"11355","810509",2017,6,1
"11356","801601",2017,4,1
"11357","810801",2017,11,1
"11358","800902",2017,7,1
"11359","800415",2017,2,1
"11360","800406",2017,12,1
"11361","800705",2017,9,1
"11362","800106",2017,7,1
"11363","800809",2017,8,1
"11364","800912",2017,12,1
"11365","810503",2017,7,1
"11366","801803",2017,6,1
"11367","810117",2017,12,1
"11368","800112",2017,8,1
"11369","800114",2017,6,1
"11370","801303",2017,2,1
"11371","800810",2017,4,1
"11372","801302",2017,5,1
"11373","810806",2017,8,1
"11374","801606",2017,12,1
"11375","810504",2017,12,1
"11376","104902",2018,5,3
"11377","103504",2018,4,12
"11378","102402",2018,1,5
"11379","101907",2018,4,5
"11380","103201",2018,1,6
"11381","101903",2018,2,3
"11382","103003",2018,2,7
"11383","102302",2018,2,7
"11384","103503",2018,4,9
"11385","103103",2018,4,4
"11386","103102",2018,4,8
"11387","101204",2018,4,11
"11388","100704",2018,4,5
"11389","102802",2018,2,2
"11390","102302",2018,3,14
"11391","101701",2018,4,11
"11392","102801",2018,4,4
"11393","101903",2018,4,3
"11394","102901",2018,1,3
"11395","101203",2018,4,14
"11396","104801",2018,5,1
"11397","104203",2018,1,5
"11398","102107",2018,3,25
"11399","102701",2018,3,6
"11400","102009",2018,3,3
"11401","103301",2018,4,12
"11402","100403",2018,4,3
"11403","102107",2018,1,13
"11404","100704",2018,2,5
"11405","102504",2018,4,2
"11406","102401",2018,2,2
"11407","104001",2018,3,7
"11408","103502",2018,1,4
"11409","103704",2018,4,3
"11410","104501",2018,5,1
"11411","100112",2018,5,1
"11412","100202",2018,1,2
"11413","100403",2018,1,2
"11414","102302",2018,1,8
"11415","104001",2018,1,10
"11416","103001",2018,1,4
"11417","103702",2018,2,1
"11418","100608",2018,2,5
"11419","102501",2018,2,2
"11420","105002",2018,2,1
"11421","101704",2018,3,9
"11422","100803",2018,3,2
"11423","103001",2018,3,6
"11424","104701",2018,3,5
"11425","102901",2018,3,3
"11426","103301",2018,3,10
"11427","101002",2018,3,17
"11428","102107",2018,4,14
"11429","102201",2018,4,6
"11430","102005",2018,4,6
"11431","100608",2018,4,22
"11432","103701",2018,4,4
"11433","100502",2018,4,8
"11434","103602",2018,4,3
"11435","104203",2018,4,1
"11436","102303",2018,4,5
"11437","101203",2018,5,3
"11438","103202",2018,5,3
"11439","104701",2018,5,10
"11440","100305",2018,1,7
"11441","100508",2018,2,4
"11442","103401",2018,2,17
"11443","102504",2018,2,4
"11444","104502",2018,2,3
"11445","101301",2018,2,1
"11446","104001",2018,2,12
"11447","103902",2018,2,2
"11448","102105",2018,3,16
"11449","102401",2018,3,10
"11450","100508",2018,3,6
"11451","104002",2018,3,7
"11452","102303",2018,3,19
"11453","101802",2018,4,1
"11454","104501",2018,4,5
"11455","102901",2018,4,10
"11456","102704",2018,5,1
"11457","100905",2018,1,4
"11458","104301",2018,3,8
"11459","100302",2018,3,12
"11460","104004",2018,4,4
"11461","101401",2018,2,1
"11462","102004",2018,4,4
"11463","103701",2018,5,2
"11464","104401",2018,5,8
"11465","101802",2018,1,1
"11466","101701",2018,1,4
"11467","105001",2018,3,9
"11468","100905",2018,3,13
"11469","103801",2018,4,23
"11470","101204",2018,1,5
"11471","101203",2018,2,3
"11472","102801",2018,2,2
"11473","104003",2018,2,4
"11474","100601",2018,4,6
"11475","101103",2018,4,1
"11476","100206",2018,4,3
"11477","101701",2018,3,8
"11478","100601",2018,5,5
"11479","103504",2018,2,3
"11480","103902",2018,4,3
"11481","104504",2018,4,3
"11482","104401",2018,4,12
"11483","101602",2018,2,6
"11484","103504",2018,3,10
"11485","103501",2018,4,4
"11486","103801",2018,2,6
"11487","102901",2018,5,1
"11488","103103",2018,3,4
"11489","101401",2018,1,4
"11490","100608",2018,3,11
"11491","102504",2018,5,5
"11492","103401",2018,4,19
"11493","103502",2018,4,6
"11494","101905",2018,3,7
"11495","104203",2018,2,1
"11496","100111",2018,5,1
"11497","101505",2018,3,2
"11498","103503",2018,3,16
"11499","104902",2018,3,11
"11500","102801",2018,3,3
"11501","102207",2018,1,4
"11502","104501",2018,1,2
"11503","104801",2018,3,2
"11504","103201",2018,3,10
"11505","102701",2018,5,4
"11506","104701",2018,1,7
"11507","103004",2018,1,3
"11508","104401",2018,2,10
"11509","101701",2018,2,3
"11510","102303",2018,1,10
"11511","103002",2018,4,2
"11512","100601",2018,1,6
"11513","104401",2018,3,17
"11514","103901",2018,2,1
"11515","100703",2018,1,2
"11516","105001",2018,1,13
"11517","100206",2018,1,2
"11518","100803",2018,1,2
"11519","102502",2018,1,2
"11520","103801",2018,1,2
"11521","103202",2018,1,7
"11522","102601",2018,1,8
"11523","104002",2018,1,4
"11524","101602",2018,1,5
"11525","104302",2018,1,3
"11526","104003",2018,1,5
"11527","100608",2018,1,4
"11528","103503",2018,1,7
"11529","103103",2018,1,4
"11530","100301",2018,1,5
"11531","102005",2018,2,3
"11532","103301",2018,2,7
"11533","103501",2018,2,2
"11534","104002",2018,2,6
"11535","105001",2018,2,7
"11536","104601",2018,2,1
"11537","102303",2018,2,11
"11538","103602",2018,2,3
"11539","100601",2018,2,8
"11540","101501",2018,3,2
"11541","102601",2018,3,7
"11542","104004",2018,3,8
"11543","101104",2018,3,6
"11544","100910",2018,3,1
"11545","102202",2018,3,5
"11546","104603",2018,3,2
"11547","104802",2018,3,2
"11548","101602",2018,3,14
"11549","103501",2018,3,3
"11550","103902",2018,3,8
"11551","100701",2018,3,1
"11552","103801",2018,3,5
"11553","101803",2018,4,3
"11554","100905",2018,4,14
"11555","104001",2018,4,3
"11556","100405",2018,4,2
"11557","102601",2018,4,20
"11558","101602",2018,4,4
"11559","102701",2018,4,11
"11560","102501",2018,4,2
"11561","104003",2018,4,1
"11562","104701",2018,4,8
"11563","105001",2018,4,5
"11564","103702",2018,4,1
"11565","102401",2018,4,3
"11566","100103",2018,4,1
"11567","102105",2018,4,4
"11568","103801",2018,5,11
"11569","102801",2018,5,5
"11570","103103",2018,5,2
"11571","101704",2018,5,3
"11572","101503",2018,5,1
"11573","100608",2018,5,8
"11574","102005",2018,1,5
"11575","103301",2018,1,8
"11576","104801",2018,1,7
"11577","101902",2018,1,7
"11578","104004",2018,1,15
"11579","104601",2018,1,1
"11580","103401",2018,1,10
"11581","101601",2018,1,3
"11582","103003",2018,1,3
"11583","103202",2018,2,3
"11584","104301",2018,2,5
"11585","104102",2018,2,3
"11586","101905",2018,2,2
"11587","102107",2018,2,8
"11588","102202",2018,2,1
"11589","100601",2018,3,11
"11590","104003",2018,3,2
"11591","102402",2018,3,4
"11592","103502",2018,3,2
"11593","103401",2018,3,11
"11594","103102",2018,3,6
"11595","102007",2018,3,4
"11596","100202",2018,3,3
"11597","104002",2018,4,3
"11598","104101",2018,4,8
"11599","102302",2018,4,9
"11600","103201",2018,4,9
"11601","100701",2018,4,1
"11602","103003",2018,4,3
"11603","101704",2018,4,8
"11604","105002",2018,4,2
"11605","102202",2018,4,8
"11606","104802",2018,4,1
"11607","103401",2018,5,4
"11608","105002",2018,5,3
"11609","102803",2018,5,2
"11610","103003",2018,5,1
"11611","102201",2018,5,2
"11612","101501",2018,5,1
"11613","101001",2018,1,11
"11614","104503",2018,1,4
"11615","104201",2018,2,2
"11616","101203",2018,3,11
"11617","104101",2018,3,8
"11618","101102",2018,4,9
"11619","101002",2018,1,8
"11620","102201",2018,1,6
"11621","102901",2018,2,3
"11622","104501",2018,2,5
"11623","101204",2018,3,9
"11624","102803",2018,3,3
"11625","104301",2018,4,6
"11626","100305",2018,5,4
"11627","102802",2018,5,3
"11628","102601",2018,5,9
"11629","100402",2018,2,2
"11630","103605",2018,2,1
"11631","100206",2018,5,1
"11632","101203",2018,1,9
"11633","102701",2018,2,7
"11634","100502",2018,2,5
"11635","101001",2018,3,23
"11636","101002",2018,4,16
"11637","103602",2018,1,2
"11638","102007",2018,2,5
"11639","100107",2018,5,2
"11640","102503",2018,3,1
"11641","101401",2018,4,3
"11642","101903",2018,3,3
"11643","102803",2018,2,4
"11644","102802",2018,1,3
"11645","101002",2018,2,12
"11646","100305",2018,3,6
"11647","103802",2018,4,4
"11648","100305",2018,4,4
"11649","102402",2018,4,4
"11650","102005",2018,5,3
"11651","100502",2018,3,4
"11652","103004",2018,2,2
"11653","100306",2018,3,1
"11654","103301",2018,5,2
"11655","101502",2018,1,1
"11656","100704",2018,3,3
"11657","102601",2018,2,5
"11658","104601",2018,4,5
"11659","101001",2018,2,9
"11660","102802",2018,4,2
"11661","101103",2018,1,2
"11662","104302",2018,2,3
"11663","103201",2018,2,5
"11664","103002",2018,3,1
"11665","104602",2018,3,2
"11666","102902",2018,4,3
"11667","103303",2018,4,1
"11668","101103",2018,5,6
"11669","101901",2018,3,3
"11670","103602",2018,3,4
"11671","101102",2018,5,1
"11672","102007",2018,5,2
"11673","102705",2018,3,2
"11674","100201",2018,1,1
"11675","100704",2018,1,1
"11676","100204",2018,3,2
"11677","101001",2018,4,14
"11678","100304",2018,1,1
"11679","104102",2018,3,2
"11680","101102",2018,3,2
"11681","103701",2018,3,2
"11682","104202",2018,2,3
"11683","101101",2018,3,5
"11684","101804",2018,3,1
"11685","101506",2018,3,3
"11686","101905",2018,4,3
"11687","103504",2018,1,3
"11688","104605",2018,1,3
"11689","100305",2018,2,2
"11690","101104",2018,2,2
"11691","103701",2018,1,3
"11692","101102",2018,2,2
"11693","100405",2018,3,2
"11694","102705",2018,4,6
"11695","100301",2018,4,7
"11696","102105",2018,1,4
"11697","100301",2018,3,10
"11698","104401",2018,1,7
"11699","104602",2018,1,2
"11700","101903",2018,5,2
"11701","103702",2018,3,2
"11702","102009",2018,5,1
"11703","103604",2018,2,3
"11704","101903",2018,1,5
"11705","102005",2018,3,7
"11706","101204",2018,2,5
"11707","101902",2018,4,2
"11708","104902",2018,2,9
"11709","102501",2018,1,3
"11710","103902",2018,1,3
"11711","103901",2018,1,2
"11712","101504",2018,4,1
"11713","103605",2018,4,4
"11714","101104",2018,4,1
"11715","104602",2018,4,4
"11716","103203",2018,4,3
"11717","101701",2018,5,1
"11718","101102",2018,1,10
"11719","101803",2018,1,4
"11720","102207",2018,2,5
"11721","103202",2018,4,3
"11722","100303",2018,4,1
"11723","102105",2018,5,2
"11724","102207",2018,4,6
"11725","102202",2018,1,2
"11726","102207",2018,3,3
"11727","100307",2018,2,3
"11728","101106",2018,2,1
"11729","101907",2018,3,3
"11730","100306",2018,4,4
"11731","101907",2018,2,2
"11732","103202",2018,3,5
"11733","101002",2018,5,6
"11734","104301",2018,5,3
"11735","102704",2018,2,1
"11736","101506",2018,5,1
"11737","103102",2018,1,1
"11738","103203",2018,3,2
"11739","101801",2018,4,1
"11740","104502",2018,1,2
"11741","101505",2018,2,1
"11742","102902",2018,1,1
"11743","100905",2018,2,7
"11744","100301",2018,2,3
"11745","103903",2018,4,4
"11746","103702",2018,1,1
"11747","104004",2018,2,8
"11748","101802",2018,2,1
"11749","104603",2018,2,4
"11750","104801",2018,2,2
"11751","101401",2018,3,5
"11752","100805",2018,4,2
"11753","102007",2018,4,4
"11754","103001",2018,4,4
"11755","100102",2018,5,2
"11756","102007",2018,1,2
"11757","101801",2018,2,1
"11758","102201",2018,2,3
"11759","101602",2018,5,1
"11760","104004",2018,5,2
"11761","100508",2018,5,3
"11762","104302",2018,5,1
"11763","104101",2018,5,1
"11764","103003",2018,3,2
"11765","101001",2018,5,4
"11766","102503",2018,2,1
"11767","100306",2018,2,1
"11768","104605",2018,4,5
"11769","102701",2018,1,2
"11770","104603",2018,1,6
"11771","100508",2018,4,5
"11772","101902",2018,3,4
"11773","101401",2018,5,2
"11774","100302",2018,1,1
"11775","101506",2018,1,2
"11776","104602",2018,2,1
"11777","103503",2018,2,11
"11778","100206",2018,3,5
"11779","104202",2018,3,2
"11780","100302",2018,4,3
"11781","104203",2018,5,1
"11782","104301",2018,1,1
"11783","104101",2018,2,2
"11784","104601",2018,3,3
"11785","104902",2018,4,6
"11786","104102",2018,4,2
"11787","100307",2018,4,2
"11788","104604",2018,4,1
"11789","102705",2018,5,3
"11790","104603",2018,5,1
"11791","100306",2018,5,1
"11792","100301",2018,5,1
"11793","103902",2018,5,2
"11794","102704",2018,1,1
"11795","100307",2018,1,2
"11796","104605",2018,2,1
