addrcode,date,cases
100801,2015-12-01,9
100801,2015-06-01,3
100801,2015-02-01,4
100801,2015-04-01,2
100801,2015-05-01,3
100801,2015-03-01,1
100801,2016-09-01,2
100801,2016-04-01,1
100801,2016-11-01,4
100801,2016-02-01,4
100801,2016-01-01,4
100801,2016-03-01,5
100801,2016-07-01,2
100801,2016-12-01,2
100801,2016-10-01,5
100801,2017-11-01,6
100801,2017-01-01,4
100801,2017-07-01,3
100801,2017-12-01,3
100801,2017-06-01,1
100801,2017-03-01,1
100801,2017-08-01,4
100801,2017-02-01,3
100801,2017-04-01,1
100801,2018-02-01,1
100801,2018-03-01,1
100801,2018-01-01,2
100802,2014-10-01,1
100802,2015-11-01,11
100802,2015-10-01,5
100802,2015-08-01,3
100802,2015-12-01,3
100802,2015-09-01,3
100802,2015-02-01,1
100802,2015-03-01,1
100802,2016-06-01,1
100802,2016-01-01,4
100802,2016-08-01,1
100802,2016-09-01,3
100802,2016-10-01,5
100802,2016-11-01,2
100802,2016-02-01,4
100802,2016-03-01,1
100802,2017-10-01,2
100802,2017-08-01,2
100802,2017-01-01,1
100803,2014-11-01,1
100803,2014-01-01,1
100803,2014-09-01,3
100803,2015-10-01,6
100803,2015-11-01,17
100803,2015-08-01,3
100803,2015-09-01,6
100803,2015-12-01,5
100803,2015-07-01,1
100803,2015-06-01,1
100803,2016-01-01,2
100803,2016-08-01,1
100803,2016-11-01,1
100803,2016-12-01,2
100803,2017-03-01,2
100803,2017-08-01,5
100803,2017-07-01,11
100803,2017-11-01,1
100803,2017-10-01,1
100803,2017-01-01,3
100803,2017-09-01,5
100803,2017-04-01,1
100803,2017-06-01,2
100803,2017-02-01,1
100803,2017-12-01,2
100803,2018-03-01,2
100803,2018-01-01,2
100803,2018-02-01,1
100804,2014-02-01,1
100804,2014-06-01,1
100804,2014-09-01,1
100804,2015-11-01,13
100804,2015-08-01,1
100804,2015-10-01,6
100804,2015-09-01,5
100804,2015-12-01,4
100804,2015-03-01,1
100804,2015-06-01,3
100804,2015-02-01,1
100804,2015-05-01,1
100804,2016-01-01,1
100804,2016-09-01,1
100804,2016-10-01,2
100804,2016-03-01,1
100804,2017-06-01,1
100804,2017-09-01,1
100804,2017-12-01,1
100804,2017-05-01,1
100804,2018-05-01,1
100805,2014-11-01,3
100805,2014-12-01,2
100805,2014-02-01,2
100805,2014-03-01,2
100805,2014-04-01,1
100805,2014-05-01,2
100805,2014-07-01,2
100805,2014-08-01,1
100805,2014-09-01,2
100805,2015-10-01,6
100805,2015-08-01,4
100805,2015-11-01,5
100805,2015-09-01,3
100805,2015-12-01,3
100805,2015-01-01,3
100805,2015-02-01,2
100805,2015-03-01,1
100805,2016-01-01,5
100805,2017-07-01,3
100805,2017-09-01,2
100805,2017-05-01,2
100805,2017-10-01,2
100805,2018-04-01,2
100905,2014-10-01,9
100905,2014-11-01,10
100905,2014-12-01,3
100905,2014-01-01,4
100905,2014-02-01,2
100905,2014-03-01,2
100905,2014-04-01,3
100905,2014-05-01,3
100905,2014-06-01,2
100905,2014-07-01,10
100905,2014-08-01,6
100905,2014-09-01,7
100905,2015-10-01,82
100905,2015-11-01,152
100905,2015-08-01,39
100905,2015-04-01,24
100905,2015-07-01,28
100905,2015-05-01,45
100905,2015-03-01,12
100905,2015-12-01,37
100905,2015-06-01,31
100905,2015-09-01,45
100905,2015-02-01,16
100905,2015-01-01,2
100905,2016-11-01,16
100905,2016-03-01,6
100905,2016-01-01,30
100905,2016-10-01,10
100905,2016-08-01,5
100905,2016-12-01,14
100905,2016-04-01,4
100905,2016-07-01,4
100905,2016-02-01,6
100905,2016-09-01,5
100905,2016-05-01,1
100905,2017-09-01,9
100905,2017-07-01,12
100905,2017-06-01,6
100905,2017-11-01,16
100905,2017-03-01,2
100905,2017-02-01,3
100905,2017-10-01,15
100905,2017-01-01,9
100905,2017-12-01,6
100905,2017-08-01,6
100905,2017-05-01,1
100905,2017-04-01,1
100905,2018-01-01,4
100905,2018-03-01,13
100905,2018-04-01,14
100905,2018-02-01,7
100905,2018-05-01,5
101001,2014-10-01,2
101001,2014-11-01,5
101001,2014-12-01,4
101001,2014-01-01,4
101001,2014-02-01,1
101001,2014-03-01,4
101001,2014-04-01,1
101001,2014-05-01,2
101001,2014-06-01,8
101001,2014-07-01,7
101001,2014-08-01,5
101001,2014-09-01,4
101001,2015-11-01,104
101001,2015-09-01,75
101001,2015-12-01,37
101001,2015-10-01,69
101001,2015-07-01,30
101001,2015-05-01,11
101001,2015-02-01,4
101001,2015-06-01,7
101001,2015-08-01,46
101001,2015-04-01,9
101001,2015-03-01,2
101001,2015-01-01,1
101001,2016-03-01,11
101001,2016-01-01,24
101001,2016-08-01,12
101001,2016-10-01,28
101001,2016-09-01,21
101001,2016-02-01,13
101001,2016-11-01,17
101001,2016-12-01,10
101001,2016-06-01,3
101001,2016-05-01,3
101001,2016-07-01,5
101001,2016-04-01,6
101001,2017-10-01,27
101001,2017-01-01,13
101001,2017-09-01,27
101001,2017-07-01,18
101001,2017-08-01,28
101001,2017-11-01,14
101001,2017-02-01,2
101001,2017-05-01,1
101001,2017-12-01,15
101001,2017-06-01,4
101001,2017-04-01,1
101001,2017-03-01,2
101001,2018-01-01,11
101001,2018-03-01,23
101001,2018-02-01,9
101001,2018-04-01,14
101001,2018-05-01,4
101002,2014-10-01,1
101002,2014-11-01,1
101002,2014-02-01,1
101002,2014-03-01,6
101002,2014-05-01,1
101002,2014-06-01,4
101002,2014-07-01,1
101002,2015-10-01,23
101002,2015-09-01,34
101002,2015-11-01,40
101002,2015-08-01,25
101002,2015-07-01,16
101002,2015-05-01,12
101002,2015-12-01,7
101002,2015-02-01,1
101002,2015-06-01,16
101002,2015-03-01,2
101002,2015-01-01,2
101002,2015-04-01,1
101002,2016-08-01,8
101002,2016-02-01,8
101002,2016-09-01,2
101002,2016-01-01,15
101002,2016-07-01,11
101002,2016-11-01,8
101002,2016-10-01,4
101002,2016-03-01,4
101002,2016-04-01,3
101002,2016-12-01,4
101002,2016-05-01,2
101002,2016-06-01,6
101002,2017-01-01,5
101002,2017-12-01,11
101002,2017-11-01,12
101002,2017-09-01,18
101002,2017-08-01,13
101002,2017-07-01,21
101002,2017-03-01,1
101002,2017-10-01,8
101002,2017-06-01,6
101002,2017-04-01,2
101002,2017-02-01,2
101002,2017-05-01,1
101002,2018-03-01,17
101002,2018-01-01,8
101002,2018-04-01,16
101002,2018-02-01,12
101002,2018-05-01,6
101101,2014-10-01,5
101101,2014-11-01,6
101101,2014-12-01,1
101101,2014-01-01,2
101101,2014-02-01,1
101101,2014-03-01,4
101101,2014-04-01,4
101101,2014-07-01,2
101101,2014-08-01,1
101101,2014-09-01,1
101101,2015-10-01,33
101101,2015-12-01,13
101101,2015-11-01,31
101101,2015-04-01,7
101101,2015-09-01,25
101101,2015-08-01,12
101101,2015-07-01,11
101101,2015-06-01,5
101101,2015-05-01,4
101101,2015-01-01,1
101101,2015-02-01,2
101101,2015-03-01,1
101101,2016-01-01,13
101101,2016-08-01,3
101101,2016-02-01,5
101101,2016-12-01,2
101101,2016-03-01,3
101101,2016-09-01,4
101101,2016-07-01,1
101101,2016-06-01,1
101101,2016-11-01,1
101101,2017-11-01,3
101101,2017-08-01,4
101101,2017-07-01,4
101101,2017-06-01,1
101101,2017-09-01,1
101101,2017-12-01,2
101101,2017-04-01,1
101101,2017-02-01,1
101101,2017-10-01,1
101101,2017-05-01,1
101101,2017-01-01,3
101101,2018-03-01,5
101101,2018-01-01,2
101101,2018-04-01,5
101102,2014-10-01,2
101102,2014-11-01,1
101102,2014-12-01,3
101102,2014-01-01,3
101102,2014-02-01,3
101102,2014-03-01,1
101102,2014-07-01,2
101102,2014-08-01,2
101102,2015-10-01,47
101102,2015-07-01,9
101102,2015-11-01,82
101102,2015-08-01,21
101102,2015-12-01,16
101102,2015-04-01,1
101102,2015-05-01,10
101102,2015-06-01,4
101102,2015-09-01,45
101102,2015-02-01,3
101102,2015-01-01,1
101102,2015-03-01,1
101102,2016-12-01,13
101102,2016-01-01,9
101102,2016-11-01,16
101102,2016-03-01,1
101102,2016-09-01,12
101102,2016-10-01,13
101102,2016-02-01,9
101102,2016-05-01,1
101102,2016-08-01,5
101102,2016-04-01,4
101102,2016-07-01,7
101102,2016-06-01,1
101102,2017-07-01,8
101102,2017-09-01,10
101102,2017-01-01,11
101102,2017-10-01,12
101102,2017-11-01,16
101102,2017-08-01,11
101102,2017-02-01,4
101102,2017-12-01,8
101102,2017-04-01,3
101102,2017-06-01,1
101102,2017-03-01,2
101102,2018-04-01,9
101102,2018-05-01,1
101102,2018-03-01,2
101102,2018-02-01,2
101102,2018-01-01,10
101103,2014-10-01,1
101103,2014-11-01,2
101103,2014-01-01,1
101103,2014-02-01,1
101103,2014-03-01,1
101103,2014-09-01,1
101103,2015-12-01,5
101103,2015-07-01,2
101103,2015-10-01,6
101103,2015-06-01,3
101103,2015-11-01,14
101103,2015-08-01,9
101103,2015-09-01,10
101103,2015-05-01,2
101103,2016-11-01,3
101103,2016-01-01,7
101103,2016-12-01,1
101103,2016-08-01,3
101103,2016-03-01,2
101103,2016-05-01,1
101103,2016-10-01,1
101103,2017-10-01,2
101103,2017-09-01,2
101103,2017-04-01,1
101103,2017-07-01,5
101103,2017-08-01,4
101103,2017-12-01,2
101103,2017-11-01,1
101103,2018-04-01,1
101103,2018-01-01,2
101103,2018-05-01,6
101103,2018-02-01,1
101104,2014-10-01,1
101104,2014-11-01,1
101104,2014-02-01,2
101104,2014-05-01,1
101104,2014-08-01,3
101104,2014-09-01,1
101104,2015-07-01,7
101104,2015-10-01,22
101104,2015-09-01,18
101104,2015-08-01,11
101104,2015-11-01,18
101104,2015-05-01,7
101104,2015-03-01,1
101104,2015-12-01,7
101104,2015-06-01,3
101104,2015-02-01,2
101104,2015-01-01,1
101104,2015-04-01,3
101104,2016-08-01,10
101104,2016-07-01,7
101104,2016-01-01,5
101104,2016-03-01,2
101104,2016-02-01,2
101104,2016-09-01,4
101104,2016-04-01,4
101104,2016-06-01,1
101104,2016-11-01,1
101104,2016-05-01,1
101104,2017-09-01,8
101104,2017-08-01,8
101104,2017-06-01,3
101104,2017-03-01,4
101104,2017-01-01,2
101104,2017-04-01,2
101104,2017-05-01,1
101104,2017-10-01,1
101104,2017-11-01,1
101104,2017-07-01,1
101104,2018-03-01,6
101104,2018-02-01,2
101104,2018-04-01,1
101104,2018-01-01,3
101105,2014-02-01,1
101105,2014-03-01,1
101105,2014-07-01,1
101105,2014-09-01,2
101105,2015-11-01,19
101105,2015-12-01,6
101105,2015-08-01,8
101105,2015-10-01,19
101105,2015-09-01,17
101105,2015-06-01,1
101105,2015-02-01,1
101105,2015-03-01,1
101105,2015-07-01,1
101105,2016-08-01,2
101105,2016-05-01,3
101105,2016-12-01,1
101105,2016-03-01,2
101105,2016-01-01,3
101105,2016-04-01,1
101105,2016-02-01,1
101105,2016-11-01,1
101105,2016-09-01,1
101105,2016-06-01,1
101105,2016-10-01,2
101105,2016-07-01,1
101105,2017-02-01,1
101105,2017-06-01,1
101105,2017-05-01,1
101105,2017-07-01,3
101105,2017-08-01,3
101105,2017-12-01,1
101105,2017-10-01,3
101105,2018-05-01,1
101105,2018-04-01,1
101105,2018-01-01,1
101106,2014-10-01,2
101106,2014-03-01,1
101106,2014-07-01,2
101106,2014-08-01,1
101106,2015-07-01,2
101106,2015-04-01,3
101106,2015-08-01,4
101106,2015-09-01,5
101106,2015-10-01,3
101106,2015-11-01,5
101106,2015-12-01,1
101106,2016-05-01,1
101106,2016-11-01,2
101106,2016-12-01,2
101106,2016-10-01,1
101106,2017-12-01,1
101106,2017-08-01,2
101106,2017-06-01,2
101106,2017-02-01,1
101106,2017-11-01,1
101106,2017-04-01,1
101106,2017-07-01,1
101106,2018-02-01,1
101203,2014-10-01,6
101203,2014-11-01,11
101203,2014-12-01,5
101203,2014-01-01,3
101203,2014-02-01,2
101203,2014-03-01,2
101203,2014-05-01,1
101203,2014-07-01,3
101203,2014-08-01,7
101203,2014-09-01,7
101203,2015-11-01,65
101203,2015-01-01,18
101203,2015-12-01,21
101203,2015-10-01,18
101203,2015-02-01,5
101203,2015-09-01,10
101203,2015-07-01,9
101203,2015-05-01,9
101203,2015-08-01,16
101203,2015-06-01,5
101203,2015-03-01,4
101203,2015-04-01,3
101203,2016-09-01,8
101203,2016-10-01,11
101203,2016-11-01,5
101203,2016-05-01,4
101203,2016-02-01,14
101203,2016-04-01,4
101203,2016-01-01,18
101203,2016-03-01,8
101203,2016-08-01,9
101203,2016-12-01,4
101203,2016-06-01,1
101203,2017-12-01,8
101203,2017-04-01,3
101203,2017-09-01,12
101203,2017-11-01,15
101203,2017-08-01,13
101203,2017-06-01,5
101203,2017-10-01,10
101203,2017-03-01,8
101203,2017-05-01,5
101203,2017-02-01,2
101203,2017-07-01,6
101203,2017-01-01,2
101203,2018-04-01,14
101203,2018-05-01,3
101203,2018-02-01,3
101203,2018-03-01,11
101203,2018-01-01,9
101204,2014-10-01,5
101204,2014-11-01,4
101204,2014-12-01,4
101204,2014-01-01,4
101204,2014-02-01,5
101204,2014-05-01,1
101204,2014-06-01,4
101204,2014-07-01,8
101204,2014-08-01,7
101204,2014-09-01,6
101204,2015-12-01,17
101204,2015-11-01,67
101204,2015-08-01,21
101204,2015-04-01,6
101204,2015-07-01,4
101204,2015-03-01,6
101204,2015-10-01,14
101204,2015-05-01,6
101204,2015-09-01,19
101204,2015-06-01,4
101204,2015-01-01,6
101204,2015-02-01,1
101204,2016-09-01,6
101204,2016-03-01,3
101204,2016-12-01,1
101204,2016-02-01,8
101204,2016-08-01,8
101204,2016-01-01,11
101204,2016-10-01,8
101204,2016-06-01,3
101204,2016-07-01,1
101204,2017-07-01,7
101204,2017-11-01,10
101204,2017-08-01,8
101204,2017-04-01,2
101204,2017-02-01,2
101204,2017-06-01,6
101204,2017-01-01,4
101204,2017-10-01,5
101204,2017-12-01,3
101204,2017-05-01,2
101204,2017-09-01,1
101204,2018-04-01,11
101204,2018-01-01,5
101204,2018-03-01,9
101204,2018-02-01,5
101204,2018-05-01,1
101301,2014-10-01,1
101301,2014-12-01,1
101301,2015-11-01,14
101301,2015-12-01,5
101301,2015-09-01,2
101301,2015-10-01,1
101301,2015-05-01,1
101301,2015-04-01,1
101301,2015-08-01,1
101301,2015-03-01,1
101301,2015-06-01,1
101301,2016-03-01,2
101301,2016-01-01,1
101301,2017-06-01,1
101301,2017-01-01,1
101301,2017-08-01,3
101301,2017-09-01,1
101301,2017-05-01,1
101301,2018-02-01,1
101302,2014-11-01,2
101302,2014-12-01,2
101302,2015-10-01,7
101302,2015-11-01,9
101302,2015-02-01,2
101302,2015-12-01,6
101302,2015-09-01,4
101302,2015-01-01,2
101302,2015-05-01,2
101302,2015-08-01,1
101302,2015-06-01,1
101302,2016-09-01,1
101302,2016-01-01,4
101302,2016-08-01,3
101302,2016-11-01,1
101302,2016-12-01,1
101302,2016-02-01,2
101302,2016-10-01,2
101302,2016-04-01,1
101302,2016-03-01,2
101302,2017-09-01,1
101302,2017-11-01,2
101302,2017-08-01,5
101302,2017-07-01,1
101302,2017-03-01,1
101302,2017-05-01,1
101302,2017-01-01,1
101302,2018-03-01,1
101303,2014-12-01,1
101303,2014-07-01,1
101303,2015-11-01,10
101303,2015-03-01,2
101303,2015-08-01,1
101303,2015-06-01,2
101303,2015-02-01,3
101303,2015-01-01,2
101303,2015-04-01,1
101303,2015-05-01,1
101303,2015-09-01,1
101303,2016-10-01,2
101303,2016-03-01,2
101303,2016-07-01,1
101303,2016-09-01,1
101303,2016-01-01,1
101303,2016-02-01,1
101303,2017-09-01,3
101303,2017-11-01,7
101303,2017-08-01,1
101303,2017-10-01,3
101303,2017-05-01,1
101303,2017-12-01,1
101303,2018-02-01,1
101401,2014-10-01,14
101401,2014-11-01,19
101401,2014-12-01,9
101401,2014-01-01,6
101401,2014-02-01,2
101401,2014-03-01,1
101401,2014-04-01,2
101401,2014-06-01,2
101401,2014-07-01,4
101401,2014-08-01,9
101401,2014-09-01,7
101401,2015-10-01,56
101401,2015-11-01,141
101401,2015-12-01,53
101401,2015-09-01,34
101401,2015-05-01,29
101401,2015-07-01,31
101401,2015-08-01,26
101401,2015-04-01,12
101401,2015-01-01,4
101401,2015-06-01,25
101401,2015-03-01,5
101401,2015-02-01,3
101401,2016-04-01,4
101401,2016-02-01,14
101401,2016-08-01,11
101401,2016-12-01,11
101401,2016-09-01,11
101401,2016-10-01,20
101401,2016-01-01,33
101401,2016-03-01,8
101401,2016-11-01,16
101401,2016-06-01,2
101401,2016-07-01,3
101401,2016-05-01,2
101401,2017-07-01,23
101401,2017-01-01,7
101401,2017-09-01,14
101401,2017-06-01,17
101401,2017-11-01,16
101401,2017-03-01,7
101401,2017-10-01,15
101401,2017-05-01,3
101401,2017-04-01,6
101401,2017-08-01,14
101401,2017-12-01,9
101401,2017-02-01,2
101401,2018-02-01,1
101401,2018-01-01,4
101401,2018-04-01,3
101401,2018-03-01,5
101401,2018-05-01,2
101501,2014-10-01,2
101501,2014-11-01,1
101501,2014-12-01,1
101501,2014-07-01,1
101501,2014-09-01,1
101501,2015-09-01,1
101501,2015-08-01,2
101501,2015-11-01,11
101501,2015-12-01,4
101501,2015-02-01,2
101501,2015-07-01,8
101501,2015-05-01,5
101501,2015-06-01,1
101501,2015-10-01,2
101501,2015-03-01,1
101501,2015-01-01,5
101501,2015-04-01,1
101501,2016-01-01,9
101501,2016-03-01,1
101501,2016-04-01,1
101501,2016-10-01,1
101501,2016-06-01,1
101501,2016-02-01,2
101501,2016-09-01,1
101501,2017-06-01,2
101501,2017-08-01,1
101501,2018-03-01,2
101501,2018-05-01,1
101501,2018-02-01,1
101502,2014-11-01,3
101502,2014-12-01,1
101502,2014-01-01,2
101502,2014-02-01,3
101502,2014-06-01,1
101502,2014-08-01,1
101502,2014-09-01,1
101502,2015-11-01,18
101502,2015-12-01,7
101502,2015-02-01,1
101502,2015-08-01,1
101502,2015-10-01,4
101502,2015-09-01,1
101502,2015-04-01,2
101502,2015-07-01,1
101502,2016-01-01,5
101502,2016-12-01,2
101502,2016-02-01,2
101502,2017-05-01,2
101502,2017-12-01,2
101502,2017-07-01,1
101502,2017-01-01,1
101502,2017-10-01,1
101502,2017-06-01,2
101502,2017-09-01,1
101502,2018-01-01,1
101502,2018-04-01,1
101503,2014-10-01,2
101503,2014-11-01,1
101503,2014-12-01,5
101503,2014-01-01,2
101503,2014-02-01,3
101503,2014-03-01,3
101503,2014-06-01,1
101503,2014-09-01,1
101503,2015-05-01,6
101503,2015-12-01,19
101503,2015-11-01,47
101503,2015-10-01,13
101503,2015-03-01,3
101503,2015-08-01,3
101503,2015-09-01,9
101503,2015-01-01,4
101503,2015-06-01,5
101503,2015-02-01,5
101503,2015-07-01,1
101503,2015-04-01,1
101503,2016-04-01,2
101503,2016-09-01,1
101503,2016-03-01,6
101503,2016-01-01,13
101503,2016-02-01,4
101503,2016-11-01,1
101503,2016-05-01,1
101503,2016-08-01,1
101503,2017-08-01,3
101503,2017-06-01,2
101503,2017-01-01,2
101503,2017-05-01,1
101503,2017-07-01,2
101503,2017-10-01,1
101503,2017-11-01,1
101503,2017-02-01,2
101503,2017-03-01,1
101503,2017-09-01,3
101503,2017-04-01,2
101503,2018-05-01,1
101503,2018-04-01,2
101503,2018-01-01,1
101504,2014-10-01,1
101504,2014-11-01,4
101504,2014-12-01,9
101504,2014-01-01,3
101504,2014-02-01,1
101504,2014-03-01,3
101504,2014-04-01,3
101504,2014-06-01,2
101504,2014-07-01,1
101504,2014-08-01,8
101504,2014-09-01,1
101504,2015-10-01,42
101504,2015-11-01,67
101504,2015-06-01,12
101504,2015-12-01,34
101504,2015-08-01,35
101504,2015-07-01,22
101504,2015-03-01,16
101504,2015-09-01,21
101504,2015-02-01,11
101504,2015-05-01,13
101504,2015-04-01,8
101504,2015-01-01,6
101504,2016-12-01,3
101504,2016-09-01,3
101504,2016-01-01,16
101504,2016-07-01,3
101504,2016-02-01,5
101504,2016-03-01,10
101504,2016-04-01,7
101504,2016-08-01,3
101504,2016-05-01,2
101504,2016-10-01,1
101504,2017-05-01,4
101504,2017-02-01,4
101504,2017-10-01,5
101504,2017-11-01,6
101504,2017-07-01,5
101504,2017-08-01,7
101504,2017-01-01,3
101504,2017-12-01,6
101504,2017-03-01,2
101504,2017-09-01,4
101504,2017-06-01,2
101504,2017-04-01,2
101504,2018-04-01,1
101504,2018-01-01,3
101504,2018-05-01,1
101504,2018-02-01,1
101505,2014-10-01,1
101505,2014-11-01,3
101505,2014-12-01,3
101505,2014-01-01,2
101505,2014-06-01,1
101505,2014-09-01,1
101505,2015-11-01,17
101505,2015-12-01,11
101505,2015-06-01,2
101505,2015-05-01,3
101505,2015-09-01,4
101505,2015-10-01,10
101505,2015-08-01,4
101505,2015-04-01,3
101505,2015-01-01,2
101505,2015-03-01,3
101505,2015-02-01,1
101505,2015-07-01,1
101505,2016-01-01,7
101505,2016-02-01,6
101505,2016-03-01,4
101505,2016-04-01,4
101505,2016-07-01,2
101505,2016-09-01,3
101505,2017-08-01,5
101505,2017-07-01,1
101505,2017-11-01,5
101505,2017-01-01,2
101505,2017-10-01,1
101505,2017-02-01,1
101505,2017-05-01,1
101505,2017-12-01,3
101505,2018-03-01,2
101505,2018-02-01,1
101505,2018-01-01,1
101505,2018-04-01,1
101506,2014-10-01,2
101506,2014-11-01,2
101506,2014-12-01,2
101506,2014-01-01,1
101506,2014-02-01,2
101506,2014-07-01,1
101506,2015-06-01,7
101506,2015-05-01,7
101506,2015-10-01,8
101506,2015-08-01,4
101506,2015-03-01,4
101506,2015-11-01,17
101506,2015-12-01,6
101506,2015-09-01,6
101506,2015-01-01,4
101506,2015-07-01,2
101506,2015-02-01,1
101506,2015-04-01,2
101506,2016-11-01,4
101506,2016-03-01,2
101506,2016-07-01,1
101506,2016-01-01,6
101506,2016-10-01,1
101506,2016-12-01,1
101506,2017-07-01,3
101506,2017-11-01,3
101506,2017-08-01,5
101506,2017-04-01,1
101506,2017-09-01,1
101506,2017-05-01,3
101506,2017-03-01,1
101506,2017-02-01,2
101506,2017-10-01,3
101506,2017-12-01,1
101506,2017-01-01,2
101506,2018-03-01,3
101506,2018-05-01,1
101506,2018-01-01,2
101506,2018-04-01,1
101507,2014-10-01,1
101507,2014-11-01,3
101507,2014-12-01,1
101507,2014-08-01,1
101507,2015-04-01,5
101507,2015-12-01,4
101507,2015-08-01,2
101507,2015-10-01,6
101507,2015-09-01,3
101507,2015-11-01,9
101507,2015-01-01,2
101507,2015-05-01,7
101507,2015-03-01,3
101507,2015-06-01,5
101507,2015-07-01,3
101507,2015-02-01,1
101507,2016-03-01,4
101507,2016-01-01,3
101507,2016-02-01,2
101507,2016-10-01,1
101507,2016-05-01,1
101507,2016-09-01,1
101507,2016-08-01,1
101507,2016-04-01,1
101507,2017-12-01,3
101507,2017-10-01,1
101507,2017-01-01,1
101507,2017-08-01,1
101507,2017-11-01,1
101507,2017-04-01,1
101507,2017-02-01,1
101507,2018-01-01,5
101507,2018-04-01,1
101601,2014-10-01,1
101601,2014-11-01,3
101601,2014-12-01,1
101601,2014-01-01,2
101601,2014-04-01,1
101601,2014-07-01,2
101601,2014-08-01,1
101601,2015-12-01,17
101601,2015-11-01,30
101601,2015-01-01,1
101601,2015-10-01,10
101601,2015-09-01,4
101601,2015-05-01,1
101601,2015-02-01,1
101601,2015-03-01,1
101601,2015-07-01,1
101601,2016-04-01,2
101601,2016-01-01,12
101601,2016-02-01,5
101601,2016-08-01,1
101601,2016-12-01,1
101601,2016-03-01,1
101601,2017-07-01,11
101601,2017-02-01,1
101601,2017-08-01,13
101601,2017-04-01,1
101601,2017-09-01,6
101601,2017-06-01,3
101601,2017-01-01,2
101601,2017-10-01,3
101601,2018-01-01,3
101601,2018-04-01,2
101601,2018-05-01,1
101602,2014-10-01,3
101602,2014-11-01,6
101602,2014-12-01,4
101602,2014-01-01,7
101602,2014-02-01,3
101602,2014-03-01,2
101602,2014-04-01,1
101602,2014-05-01,3
101602,2014-06-01,1
101602,2014-07-01,1
101602,2014-09-01,1
101602,2015-08-01,22
101602,2015-11-01,103
101602,2015-12-01,43
101602,2015-10-01,41
101602,2015-07-01,14
101602,2015-06-01,6
101602,2015-09-01,14
101602,2015-05-01,6
101602,2015-04-01,1
101602,2015-01-01,5
101602,2015-03-01,4
101602,2016-01-01,21
101602,2016-03-01,5
101602,2016-08-01,4
101602,2016-02-01,12
101602,2016-07-01,1
101602,2016-10-01,4
101602,2016-11-01,3
101602,2016-12-01,3
101602,2016-04-01,1
101602,2016-09-01,7
101602,2017-06-01,4
101602,2017-09-01,18
101602,2017-12-01,6
101602,2017-05-01,2
101602,2017-08-01,20
101602,2017-10-01,6
101602,2017-07-01,9
101602,2017-01-01,4
101602,2017-02-01,4
101602,2017-11-01,13
101602,2017-04-01,1
101602,2018-02-01,6
101602,2018-01-01,5
101602,2018-03-01,14
101602,2018-04-01,4
101602,2018-05-01,1
101701,2014-10-01,3
101701,2014-11-01,9
101701,2014-12-01,2
101701,2014-01-01,8
101701,2014-02-01,1
101701,2014-03-01,1
101701,2014-04-01,1
101701,2014-06-01,1
101701,2014-07-01,5
101701,2014-08-01,1
101701,2014-09-01,2
101701,2015-08-01,29
101701,2015-11-01,78
101701,2015-09-01,23
101701,2015-07-01,17
101701,2015-12-01,29
101701,2015-10-01,30
101701,2015-05-01,6
